Suburb ,Type,Date
Strathmore,House,15/09/2018
Sunshine,House,15/09/2018
Sunshine West,House,15/09/2018
Surrey Hills,House,15/09/2018
Surrey Hills,House,15/09/2018
Surrey Hills,House,15/09/2018
Surrey Hills,House,15/09/2018
Surrey Hills,House,15/09/2018
Taylors Lakes,UniTownhouse,15/09/2018
Taylors Lakes,UniTownhouse,15/09/2018
Templestowe Lower,House,15/09/2018
Thomastown,House,15/09/2018
Thomastown,House,15/09/2018
Thomastown,House,15/09/2018
Thomastown,House,15/09/2018
Thomastown,UniTownhouse,15/09/2018
Thornbury,House,15/09/2018
Thornbury,House,15/09/2018
Thornbury,House,15/09/2018
Thornbury,UniTownhouse,15/09/2018
Thornbury,House,15/09/2018
Thornbury,House,15/09/2018
Thornbury,House,15/09/2018
Tullamarine,House,15/09/2018
Tullamarine,House,15/09/2018
Tullamarine,UniTownhouse,15/09/2018
Viewbank,House,15/09/2018
Watsonia,House,15/09/2018
Watsonia North,House,15/09/2018
West Footscray,House,15/09/2018
Williamstown,House,15/09/2018
Wollert,House,15/09/2018
Wollert,House,15/09/2018
Yarraville,House,15/09/2018
Abbotsford,House,15/10/2016
Aberfeldie,House,15/10/2016
Airport West,House,15/10/2016
Albert Park,House,15/10/2016
Albert Park,House,15/10/2016
Albert Park,House,15/10/2016
Albert Park,House,15/10/2016
Albion,House,15/10/2016
Albion,House,15/10/2016
Altona,UniTownhouse,15/10/2016
Altona Meadows,House,15/10/2016
Altona North,House,15/10/2016
Altona North,House,15/10/2016
Altona North,House,15/10/2016
Armadale,House,15/10/2016
Ascot Vale,House,15/10/2016
Ascot Vale,House,15/10/2016
Ascot Vale,UniTownhouse,15/10/2016
Ashburton,House,15/10/2016
Ashwood,House,15/10/2016
Ashwood,House,15/10/2016
Aspendale,House,15/10/2016
Aspendale,House,15/10/2016
Balaclava,UniTownhouse,15/10/2016
Balaclava,UniTownhouse,15/10/2016
Balwyn,House,15/10/2016
Balwyn,House,15/10/2016
Balwyn,House,15/10/2016
Balwyn North,House,15/10/2016
Balwyn North,House,15/10/2016
Balwyn North,House,15/10/2016
Balwyn North,House,15/10/2016
Balwyn North,House,15/10/2016
Bayswater,House,15/10/2016
Beaumaris,House,15/10/2016
Bentleigh,House,15/10/2016
Bentleigh,House,15/10/2016
Bentleigh,House,15/10/2016
Bentleigh,Townhouse,15/10/2016
Bentleigh,House,15/10/2016
Bentleigh,House,15/10/2016
Bentleigh East,House,15/10/2016
Bentleigh East,Townhouse,15/10/2016
Black Rock,Townhouse,15/10/2016
Black Rock,UniTownhouse,15/10/2016
Blackburn,House,15/10/2016
Blackburn,Townhouse,15/10/2016
Blackburn,House,15/10/2016
Blackburn North,House,15/10/2016
Blackburn South,House,15/10/2016
Box Hill,House,15/10/2016
Box Hill,Townhouse,15/10/2016
Box Hill,House,15/10/2016
Brighton,House,15/10/2016
Brighton,UniTownhouse,15/10/2016
Brighton,UniTownhouse,15/10/2016
Brighton East,UniTownhouse,15/10/2016
Brighton East,House,15/10/2016
Brighton East,House,15/10/2016
Brighton East,House,15/10/2016
Broadmeadows,House,15/10/2016
Brunswick,House,15/10/2016
Brunswick,UniTownhouse,15/10/2016
Brunswick,House,15/10/2016
Brunswick,House,15/10/2016
Brunswick,House,15/10/2016
Brunswick East,House,15/10/2016
Brunswick West,House,15/10/2016
Brunswick West,House,15/10/2016
Brunswick West,Townhouse,15/10/2016
Brunswick West,House,15/10/2016
Bundoora,House,15/10/2016
Bundoora,House,15/10/2016
Bundoora,UniTownhouse,15/10/2016
Bundoora,House,15/10/2016
Burwood,House,15/10/2016
Burwood,House,15/10/2016
Burwood East,House,15/10/2016
Camberwell,House,15/10/2016
Camberwell,UniTownhouse,15/10/2016
Camberwell,House,15/10/2016
Camberwell,UniTownhouse,15/10/2016
Camberwell,House,15/10/2016
Camberwell,House,15/10/2016
Camberwell,House,15/10/2016
Canterbury,House,15/10/2016
Canterbury,Townhouse,15/10/2016
Carlton North,House,15/10/2016
Carnegie,UniTownhouse,15/10/2016
Carnegie,UniTownhouse,15/10/2016
Carrum,Townhouse,15/10/2016
Caulfield North,House,15/10/2016
Caulfield South,UniTownhouse,15/10/2016
Chadstone,House,15/10/2016
Chelsea,UniTownhouse,15/10/2016
Cheltenham,House,15/10/2016
Cheltenham,House,15/10/2016
Cheltenham,Townhouse,15/10/2016
Clarinda,House,15/10/2016
Clarinda,Townhouse,15/10/2016
Clarinda,UniTownhouse,15/10/2016
Clayton,House,15/10/2016
Clayton,House,15/10/2016
Clayton South,House,15/10/2016
Clayton South,House,15/10/2016
Clayton South,UniTownhouse,15/10/2016
Clifton Hill,House,15/10/2016
Clifton Hill,House,15/10/2016
Clifton Hill,House,15/10/2016
Coburg,House,15/10/2016
Coburg,House,15/10/2016
Coburg,House,15/10/2016
Coburg North,House,15/10/2016
Collingwood,House,15/10/2016
Collingwood,House,15/10/2016
Craigieburn,House,15/10/2016
Craigieburn,House,15/10/2016
Craigieburn,House,15/10/2016
Cremorne,House,15/10/2016
Croydon,House,15/10/2016
Croydon North,House,15/10/2016
Dallas,House,15/10/2016
Dandenong,House,15/10/2016
Dandenong North,House,15/10/2016
Dandenong North,House,15/10/2016
Deer Park,House,15/10/2016
Delahey,House,15/10/2016
Dingley Village,House,15/10/2016
Dingley Village,House,15/10/2016
Doncaster,House,15/10/2016
Doncaster,Townhouse,15/10/2016
Doncaster East,House,15/10/2016
Doncaster East,House,15/10/2016
Doncaster East,House,15/10/2016
Doncaster East,House,15/10/2016
Donvale,House,15/10/2016
Donvale,House,15/10/2016
Eaglemont,House,15/10/2016
Eaglemont,House,15/10/2016
Edithvale,House,15/10/2016
Edithvale,Townhouse,15/10/2016
Eltham,House,15/10/2016
Eltham,House,15/10/2016
Eltham,House,15/10/2016
Eltham,House,15/10/2016
Eltham,House,15/10/2016
Eltham North,House,15/10/2016
Elwood,UniTownhouse,15/10/2016
Elwood,UniTownhouse,15/10/2016
Epping,House,15/10/2016
Epping,UniTownhouse,15/10/2016
Epping,House,15/10/2016
Epping,House,15/10/2016
Epping,House,15/10/2016
Epping,House,15/10/2016
Essendon,House,15/10/2016
Essendon,Townhouse,15/10/2016
Essendon,House,15/10/2016
Essendon,House,15/10/2016
Essendon,UniTownhouse,15/10/2016
Essendon,House,15/10/2016
Essendon,UniTownhouse,15/10/2016
Essendon West,House,15/10/2016
Essendon West,Townhouse,15/10/2016
Fairfield,House,15/10/2016
Fairfield,UniTownhouse,15/10/2016
Fawkner,House,15/10/2016
Fawkner,UniTownhouse,15/10/2016
Fitzroy North,House,15/10/2016
Fitzroy North,House,15/10/2016
Fitzroy North,House,15/10/2016
Fitzroy North,House,15/10/2016
Flemington,House,15/10/2016
Flemington,UniTownhouse,15/10/2016
Footscray,House,15/10/2016
Forest Hill,Townhouse,15/10/2016
Frankston South,House,15/10/2016
Frankston South,House,15/10/2016
Gladstone Park,House,15/10/2016
Gladstone Park,House,15/10/2016
Glen Iris,Townhouse,15/10/2016
Glen Iris,House,15/10/2016
Glen Iris,UniTownhouse,15/10/2016
Glen Iris,House,15/10/2016
Glen Iris,House,15/10/2016
Glen Iris,House,15/10/2016
Glen Iris,Townhouse,15/10/2016
Glen Iris,House,15/10/2016
Glen Iris,House,15/10/2016
Glen Waverley,House,15/10/2016
Glen Waverley,House,15/10/2016
Glen Waverley,Townhouse,15/10/2016
Glen Waverley,House,15/10/2016
Glen Waverley,House,15/10/2016
Glenroy,House,15/10/2016
Glenroy,House,15/10/2016
Glenroy,Townhouse,15/10/2016
Glenroy,House,15/10/2016
Glenroy,House,15/10/2016
Glenroy,House,15/10/2016
Hadfield,UniTownhouse,15/10/2016
Hadfield,House,15/10/2016
Hallam,House,15/10/2016
Hampton,House,15/10/2016
Hampton,House,15/10/2016
Hampton,UniTownhouse,15/10/2016
Hampton,House,15/10/2016
Hampton,House,15/10/2016
Hawthorn,House,15/10/2016
Hawthorn,House,15/10/2016
Hawthorn,House,15/10/2016
Hawthorn East,House,15/10/2016
Hawthorn East,Townhouse,15/10/2016
Hawthorn East,House,15/10/2016
Hawthorn East,UniTownhouse,15/10/2016
Heathmont,Townhouse,15/10/2016
Highett,House,15/10/2016
Highett,House,15/10/2016
Hillside,House,15/10/2016
Hillside,House,15/10/2016
Hillside,House,15/10/2016
Hillside,House,15/10/2016
Hoppers Crossing,House,15/10/2016
Hoppers Crossing,House,15/10/2016
Hughesdale,House,15/10/2016
Hughesdale,House,15/10/2016
Hughesdale,House,15/10/2016
Ivanhoe,UniTownhouse,15/10/2016
Ivanhoe,House,15/10/2016
Ivanhoe,House,15/10/2016
Kealba,House,15/10/2016
Keilor,House,15/10/2016
Keilor Downs,House,15/10/2016
Keilor East,House,15/10/2016
Keilor Park,House,15/10/2016
Kensington,House,15/10/2016
Kensington,House,15/10/2016
Kew,UniTownhouse,15/10/2016
Kew,House,15/10/2016
Kew,House,15/10/2016
Kew,House,15/10/2016
Kew,House,15/10/2016
Kew,UniTownhouse,15/10/2016
Kew,House,15/10/2016
Kew East,House,15/10/2016
Kew East,House,15/10/2016
Keysborough,House,15/10/2016
Kingsville,UniTownhouse,15/10/2016
Kooyong,House,15/10/2016
Lalor,UniTownhouse,15/10/2016
Lalor,House,15/10/2016
Lalor,House,15/10/2016
Lower Plenty,UniTownhouse,15/10/2016
MacLeod,House,15/10/2016
Maidstone,Townhouse,15/10/2016
Maidstone,Townhouse,15/10/2016
Maidstone,House,15/10/2016
Maidstone,House,15/10/2016
Malvern,House,15/10/2016
Malvern,House,15/10/2016
Malvern East,House,15/10/2016
Malvern East,House,15/10/2016
Maribyrnong,Townhouse,15/10/2016
McKinnon,UniTownhouse,15/10/2016
McKinnon,House,15/10/2016
Melbourne,UniTownhouse,15/10/2016
Melbourne,UniTownhouse,15/10/2016
Melton West,House,15/10/2016
Mentone,House,15/10/2016
Mentone,House,15/10/2016
Mentone,Townhouse,15/10/2016
Mentone,House,15/10/2016
Mernda,House,15/10/2016
Mill Park,House,15/10/2016
Mill Park,House,15/10/2016
Mill Park,House,15/10/2016
Mitcham,House,15/10/2016
Mitcham,House,15/10/2016
Mitcham,House,15/10/2016
Mont Albert,Townhouse,15/10/2016
Mont Albert,UniTownhouse,15/10/2016
Montmorency,House,15/10/2016
Montmorency,House,15/10/2016
Moonee Ponds,House,15/10/2016
Moonee Ponds,UniTownhouse,15/10/2016
Moonee Ponds,House,15/10/2016
Moonee Ponds,Townhouse,15/10/2016
Moonee Ponds,House,15/10/2016
Moonee Ponds,UniTownhouse,15/10/2016
Moorabbin,Townhouse,15/10/2016
Mordialloc,House,15/10/2016
Mordialloc,House,15/10/2016
Mount Waverley,House,15/10/2016
Mount Waverley,Townhouse,15/10/2016
Mount Waverley,House,15/10/2016
Mulgrave,House,15/10/2016
Murrumbeena,House,15/10/2016
Murrumbeena,UniTownhouse,15/10/2016
Murrumbeena,House,15/10/2016
Newport,House,15/10/2016
Newport,House,15/10/2016
Niddrie,Townhouse,15/10/2016
North Melbourne,House,15/10/2016
Northcote,House,15/10/2016
Northcote,House,15/10/2016
Northcote,House,15/10/2016
Nunawading,House,15/10/2016
Nunawading,House,15/10/2016
Oak Park,House,15/10/2016
Oak Park,House,15/10/2016
Oakleigh,UniTownhouse,15/10/2016
Oakleigh South,House,15/10/2016
Ormond,House,15/10/2016
Ormond,House,15/10/2016
Ormond,House,15/10/2016
Ormond,UniTownhouse,15/10/2016
Parkdale,Townhouse,15/10/2016
Parkdale,House,15/10/2016
Parkville,House,15/10/2016
Parkville,House,15/10/2016
Pascoe Vale,House,15/10/2016
Pascoe Vale,House,15/10/2016
Port Melbourne,House,15/10/2016
Prahran,House,15/10/2016
Prahran,House,15/10/2016
Prahran,House,15/10/2016
Prahran,House,15/10/2016
Preston,House,15/10/2016
Preston,House,15/10/2016
Preston,UniTownhouse,15/10/2016
Preston,House,15/10/2016
Preston,House,15/10/2016
Preston,House,15/10/2016
Preston,House,15/10/2016
Preston,UniTownhouse,15/10/2016
Reservoir,House,15/10/2016
Reservoir,House,15/10/2016
Reservoir,House,15/10/2016
Reservoir,House,15/10/2016
Reservoir,House,15/10/2016
Reservoir,House,15/10/2016
Reservoir,House,15/10/2016
Reservoir,House,15/10/2016
Reservoir,UniTownhouse,15/10/2016
Reservoir,House,15/10/2016
Richmond,House,15/10/2016
Richmond,UniTownhouse,15/10/2016
Richmond,Townhouse,15/10/2016
Richmond,Townhouse,15/10/2016
Richmond,House,15/10/2016
Richmond,House,15/10/2016
Richmond,House,15/10/2016
Richmond,House,15/10/2016
Richmond,UniTownhouse,15/10/2016
Ringwood,House,15/10/2016
Ringwood,UniTownhouse,15/10/2016
Ringwood East,House,15/10/2016
Ringwood East,House,15/10/2016
Ringwood East,House,15/10/2016
Ringwood East,House,15/10/2016
Rockbank,House,15/10/2016
Rosanna,House,15/10/2016
Roxburgh Park,House,15/10/2016
Sandringham,Townhouse,15/10/2016
Scoresby,House,15/10/2016
Seddon,House,15/10/2016
South Melbourne,House,15/10/2016
South Melbourne,House,15/10/2016
South Melbourne,House,15/10/2016
South Yarra,House,15/10/2016
South Yarra,UniTownhouse,15/10/2016
South Yarra,UniTownhouse,15/10/2016
South Yarra,UniTownhouse,15/10/2016
South Yarra,UniTownhouse,15/10/2016
South Yarra,UniTownhouse,15/10/2016
South Yarra,UniTownhouse,15/10/2016
South Yarra,House,15/10/2016
South Yarra,UniTownhouse,15/10/2016
Springvale,House,15/10/2016
Springvale,House,15/10/2016
St Albans,House,15/10/2016
St Albans,House,15/10/2016
St Kilda,UniTownhouse,15/10/2016
Strathmore,House,15/10/2016
Strathmore,House,15/10/2016
Sunshine,House,15/10/2016
Sunshine,House,15/10/2016
Sunshine,House,15/10/2016
Sunshine,House,15/10/2016
Sunshine North,House,15/10/2016
Sunshine North,House,15/10/2016
Sunshine West,House,15/10/2016
Surrey Hills,House,15/10/2016
Surrey Hills,UniTownhouse,15/10/2016
Surrey Hills,House,15/10/2016
Surrey Hills,House,15/10/2016
Sydenham,House,15/10/2016
Taylors Hill,House,15/10/2016
Taylors Hill,House,15/10/2016
Taylors Lakes,House,15/10/2016
Templestowe,House,15/10/2016
Templestowe,House,15/10/2016
Templestowe,House,15/10/2016
Templestowe,House,15/10/2016
Templestowe Lower,Townhouse,15/10/2016
Thomastown,UniTownhouse,15/10/2016
Thomastown,House,15/10/2016
Thomastown,UniTownhouse,15/10/2016
Thomastown,House,15/10/2016
Thornbury,House,15/10/2016
Thornbury,House,15/10/2016
Thornbury,House,15/10/2016
Toorak,House,15/10/2016
Toorak,UniTownhouse,15/10/2016
Toorak,UniTownhouse,15/10/2016
Vermont,House,15/10/2016
Vermont South,House,15/10/2016
Vermont South,House,15/10/2016
Werribee,House,15/10/2016
West Footscray,Townhouse,15/10/2016
West Footscray,House,15/10/2016
Westmeadows,Townhouse,15/10/2016
Wheelers Hill,House,15/10/2016
Wheelers Hill,House,15/10/2016
Wheelers Hill,House,15/10/2016
Wheelers Hill,House,15/10/2016
Williamstown,House,15/10/2016
Williamstown,UniTownhouse,15/10/2016
Wollert,House,15/10/2016
Wollert,House,15/10/2016
Yallambie,House,15/10/2016
Yallambie,House,15/10/2016
Airport West,House,16/04/2016
Alphington,House,16/04/2016
Alphington,House,16/04/2016
Altona,House,16/04/2016
Altona Meadows,House,16/04/2016
Armadale,House,16/04/2016
Armadale,UniTownhouse,16/04/2016
Armadale,House,16/04/2016
Ascot Vale,House,16/04/2016
Ascot Vale,House,16/04/2016
Ascot Vale,House,16/04/2016
Ashburton,House,16/04/2016
Ashburton,House,16/04/2016
Ashburton,House,16/04/2016
Ashwood,Townhouse,16/04/2016
Avondale Heights,UniTownhouse,16/04/2016
Avondale Heights,House,16/04/2016
Balwyn,House,16/04/2016
Balwyn North,House,16/04/2016
Balwyn North,House,16/04/2016
Balwyn North,House,16/04/2016
Beaumaris,House,16/04/2016
Bellfield,House,16/04/2016
Bentleigh,House,16/04/2016
Bentleigh,Townhouse,16/04/2016
Bentleigh,House,16/04/2016
Bentleigh,House,16/04/2016
Bentleigh East,Townhouse,16/04/2016
Bentleigh East,House,16/04/2016
Bentleigh East,House,16/04/2016
Bentleigh East,House,16/04/2016
Bentleigh East,House,16/04/2016
Bentleigh East,House,16/04/2016
Black Rock,House,16/04/2016
Blackburn,UniTownhouse,16/04/2016
Blackburn,UniTownhouse,16/04/2016
Blackburn North,House,16/04/2016
Blackburn North,House,16/04/2016
Blackburn North,House,16/04/2016
Blackburn South,House,16/04/2016
Blackburn South,House,16/04/2016
Blackburn South,House,16/04/2016
Blackburn South,House,16/04/2016
Box Hill,House,16/04/2016
Brighton,House,16/04/2016
Brighton,House,16/04/2016
Brighton East,House,16/04/2016
Brighton East,House,16/04/2016
Brighton East,House,16/04/2016
Brighton East,Townhouse,16/04/2016
Broadmeadows,House,16/04/2016
Brunswick,House,16/04/2016
Brunswick,House,16/04/2016
Brunswick,House,16/04/2016
Brunswick,House,16/04/2016
Brunswick,House,16/04/2016
Brunswick,House,16/04/2016
Brunswick East,UniTownhouse,16/04/2016
Brunswick East,House,16/04/2016
Brunswick West,House,16/04/2016
Brunswick West,House,16/04/2016
Bulleen,House,16/04/2016
Bundoora,House,16/04/2016
Bundoora,House,16/04/2016
Bundoora,House,16/04/2016
Burwood,House,16/04/2016
Camberwell,House,16/04/2016
Camberwell,House,16/04/2016
Camberwell,House,16/04/2016
Carlton,House,16/04/2016
Carlton North,House,16/04/2016
Carlton North,House,16/04/2016
Carnegie,House,16/04/2016
Carnegie,Townhouse,16/04/2016
Carnegie,House,16/04/2016
Carrum Downs,House,16/04/2016
Caulfield,House,16/04/2016
Caulfield South,House,16/04/2016
Caulfield South,House,16/04/2016
Cheltenham,Townhouse,16/04/2016
Cheltenham,House,16/04/2016
Cheltenham,UniTownhouse,16/04/2016
Cheltenham,House,16/04/2016
Clarinda,House,16/04/2016
Clayton,Townhouse,16/04/2016
Clayton South,House,16/04/2016
Clayton South,House,16/04/2016
Coburg,House,16/04/2016
Coburg,House,16/04/2016
Collingwood,House,16/04/2016
Collingwood,UniTownhouse,16/04/2016
Craigieburn,House,16/04/2016
Craigieburn,House,16/04/2016
Craigieburn,House,16/04/2016
Croydon North,House,16/04/2016
Dandenong North,House,16/04/2016
Dingley Village,House,16/04/2016
Doncaster,House,16/04/2016
Doncaster,House,16/04/2016
Doncaster,House,16/04/2016
Doncaster East,UniTownhouse,16/04/2016
Doncaster East,House,16/04/2016
Donvale,UniTownhouse,16/04/2016
Donvale,UniTownhouse,16/04/2016
Edithvale,House,16/04/2016
Edithvale,House,16/04/2016
Edithvale,UniTownhouse,16/04/2016
Edithvale,UniTownhouse,16/04/2016
Elsternwick,Townhouse,16/04/2016
Elsternwick,House,16/04/2016
Elsternwick,House,16/04/2016
Elsternwick,UniTownhouse,16/04/2016
Elwood,House,16/04/2016
Elwood,UniTownhouse,16/04/2016
Elwood,UniTownhouse,16/04/2016
Epping,UniTownhouse,16/04/2016
Essendon,UniTownhouse,16/04/2016
Essendon,House,16/04/2016
Essendon,House,16/04/2016
Essendon,UniTownhouse,16/04/2016
Fawkner,House,16/04/2016
Fitzroy North,House,16/04/2016
Fitzroy North,House,16/04/2016
Fitzroy North,House,16/04/2016
Flemington,House,16/04/2016
Footscray,UniTownhouse,16/04/2016
Footscray,UniTownhouse,16/04/2016
Frankston,House,16/04/2016
Gladstone Park,House,16/04/2016
Glen Iris,House,16/04/2016
Glen Iris,House,16/04/2016
Glen Waverley,House,16/04/2016
Glen Waverley,House,16/04/2016
Glen Waverley,UniTownhouse,16/04/2016
Glen Waverley,House,16/04/2016
Glenroy,House,16/04/2016
Gowanbrae,House,16/04/2016
Greensborough,House,16/04/2016
Greensborough,House,16/04/2016
Greensborough,House,16/04/2016
Greenvale,House,16/04/2016
Greenvale,House,16/04/2016
Greenvale,House,16/04/2016
Hampton East,House,16/04/2016
Hawthorn,House,16/04/2016
Hawthorn,House,16/04/2016
Hawthorn East,UniTownhouse,16/04/2016
Hawthorn East,House,16/04/2016
Hawthorn East,House,16/04/2016
Heidelberg,House,16/04/2016
Heidelberg Heights,House,16/04/2016
Heidelberg Heights,House,16/04/2016
Heidelberg Heights,House,16/04/2016
Highett,House,16/04/2016
Highett,House,16/04/2016
Highett,Townhouse,16/04/2016
Highett,Townhouse,16/04/2016
Hillside,House,16/04/2016
Hughesdale,UniTownhouse,16/04/2016
Huntingdale,House,16/04/2016
Ivanhoe,Townhouse,16/04/2016
Jacana,House,16/04/2016
Keilor Downs,House,16/04/2016
Keilor East,House,16/04/2016
Keilor East,House,16/04/2016
Keilor East,House,16/04/2016
Keilor East,Townhouse,16/04/2016
Kew,UniTownhouse,16/04/2016
Kew,House,16/04/2016
Kew East,House,16/04/2016
Keysborough,House,16/04/2016
Kilsyth,House,16/04/2016
Lalor,House,16/04/2016
Lalor,House,16/04/2016
Lalor,House,16/04/2016
Lower Plenty,House,16/04/2016
Lower Plenty,House,16/04/2016
Malvern,House,16/04/2016
Malvern East,House,16/04/2016
Maribyrnong,UniTownhouse,16/04/2016
Maribyrnong,House,16/04/2016
Maribyrnong,Townhouse,16/04/2016
Maribyrnong,House,16/04/2016
Mentone,House,16/04/2016
Mentone,Townhouse,16/04/2016
