Suburb,Rooms,Type,Price,Date,Postcode,Car,Lattitude,Longtitude,Propertycount
Croydon North,6,h,1350000,17/06/2017,3136,4,-37.777,145.28113,2985
Croydon North,4,h,859000,17/06/2017,3136,3,-37.76436,145.2804,2985
Dandenong,4,h,1071500,17/06/2017,3175,1,-37.98121,145.21644,10894
Dandenong North,4,h,750000,17/06/2017,3175,1,-37.95187,145.21249,8322
Dingley Village,4,h,1100000,17/06/2017,3172,2,-37.97824,145.12949,3940
Dingley Village,3,h,980000,17/06/2017,3172,2,-37.97658,145.11887,3940
Doncaster,4,t,1202000,17/06/2017,3108,0,-37.77744,145.10416,9028
Doncaster,4,h,1120000,17/06/2017,3108,2,-37.79423,145.13696,9028
Doncaster,4,u,885000,17/06/2017,3108,2,-37.78457,145.10453,9028
Doncaster East,5,t,1500000,17/06/2017,3109,2,-37.77821,145.1569,10999
Doncaster East,4,h,1504000,17/06/2017,3109,2,-37.77956,145.16645,10999
Doncaster East,3,u,850000,17/06/2017,3109,1,-37.78963,145.16973,10999
Doncaster East,4,h,1241000,17/06/2017,3109,2,-37.75572,145.17625,10999
Doncaster East,4,h,1125000,17/06/2017,3109,2,-37.79773,145.15141,10999
Eaglemont,3,h,2270000,17/06/2017,3084,2,-37.76774,145.05303,1651
East Melbourne,3,h,1875000,17/06/2017,3002,0,-37.81351,144.98804,3040
East Melbourne,2,t,1350000,17/06/2017,3002,1,-37.81803,144.9892,3040
Elsternwick,3,h,1460000,17/06/2017,3185,0,-37.88783,145.01324,4898
Elsternwick,2,u,550000,17/06/2017,3185,1,-37.88533,145.01049,4898
Eltham,4,h,840000,17/06/2017,3095,2,-37.7018,145.15629,6990
Eltham,4,h,1065000,17/06/2017,3095,2,-37.72308,145.14011,6990
Eltham,4,h,977500,17/06/2017,3095,3,-37.69999,145.1617,6990
Eltham,3,t,755000,17/06/2017,3095,2,-37.70479,145.1573,6990
Eltham,4,h,810000,17/06/2017,3095,2,-37.69568,145.15787,6990
Eltham,4,h,861000,17/06/2017,3095,2,-37.71021,145.16651,6990
Elwood,2,u,810000,17/06/2017,3184,1,-37.8835,144.99549,8989
Elwood,2,h,1255000,17/06/2017,3184,1,-37.88132,144.99013,8989
Elwood,2,u,550000,17/06/2017,3184,1,-37.87987,144.99252,8989
Elwood,2,u,543000,17/06/2017,3184,1,-37.88042,144.9818,8989
Elwood,4,t,1950000,17/06/2017,3184,2,-37.87156,144.98605,8989
Epping,4,h,660000,17/06/2017,3076,3,-37.64666,145.03062,10926
Epping,3,h,568000,17/06/2017,3076,2,-37.62145,145.01051,10926
Epping,4,h,680000,17/06/2017,3076,2,-37.63878,145.05577,10926
Essendon,2,u,580000,17/06/2017,3040,1,-37.74904,144.90668,9264
Essendon,4,t,970000,17/06/2017,3040,2,-37.74541,144.89844,9264
Essendon,3,h,1100000,17/06/2017,3040,2,-37.7468,144.92033,9264
Essendon,2,u,485000,17/06/2017,3040,1,-37.76,144.91439,9264
Essendon,2,h,1195000,17/06/2017,3040,1,-37.7545,144.91194,9264
Essendon,4,h,1155000,17/06/2017,3040,3,-37.75728,144.90723,9264
Essendon North,3,t,800000,17/06/2017,3041,1,-37.73566,144.89368,1308
Essendon North,2,h,685000,17/06/2017,3041,1,-37.73746,144.90079,1308
Fairfield,2,u,667000,17/06/2017,3078,1,-37.78203,145.01508,2970
Fawkner,5,h,1018000,17/06/2017,3060,2,-37.71729,144.96403,5070
Ferntree Gully,5,h,1100000,17/06/2017,3156,2,-37.8801,145.26011,10788
Fitzroy,3,h,1394000,17/06/2017,3065,1,-37.79714,144.97596,5825
Fitzroy North,3,h,1600000,17/06/2017,3068,0,-37.77626,144.98035,6244
Fitzroy North,2,u,620000,17/06/2017,3068,2,-37.79178,144.98239,6244
Fitzroy North,2,h,1270000,17/06/2017,3068,0,-37.78353,144.97991,6244
Footscray,1,u,240000,17/06/2017,3011,1,-37.78778,144.89037,7570
Footscray,3,u,855000,17/06/2017,3011,2,-37.80443,144.90642,7570
Footscray,1,u,310000,17/06/2017,3011,0,-37.80376,144.89862,7570
Footscray,2,h,910000,17/06/2017,3011,0,-37.79592,144.88595,7570
Forest Hill,3,h,1177000,17/06/2017,3131,2,-37.83771,145.16416,4385
Forest Hill,3,h,1131000,17/06/2017,3131,2,-37.84188,145.16982,4385
Gisborne,3,h,540000,17/06/2017,3437,2,-37.48701,144.58567,3376
Gladstone Park,5,h,691000,17/06/2017,3043,3,-37.68329,144.89302,3285
Gladstone Park,5,h,675000,17/06/2017,3043,2,-37.68302,144.89327,3285
Gladstone Park,5,h,660000,17/06/2017,3043,1,-37.6852,144.89853,3285
Glen Iris,4,h,2305000,17/06/2017,3146,3,-37.86024,145.04674,10412
Glen Iris,2,h,1650000,17/06/2017,3146,2,-37.85671,145.0604,10412
Glen Waverley,3,h,3056000,17/06/2017,3150,2,-37.86957,145.17544,15321
Glen Waverley,3,h,1900000,17/06/2017,3150,0,-37.88351,145.15714,15321
Glen Waverley,5,h,2650000,17/06/2017,3150,2,-37.87853,145.15542,15321
Glen Waverley,3,t,655000,17/06/2017,3150,2,-37.89873,145.15072,15321
Glen Waverley,3,h,1550000,17/06/2017,3150,2,-37.88255,145.14727,15321
Glen Waverley,4,h,1715000,17/06/2017,3150,2,-37.86924,145.16471,15321
Glenroy,3,h,780000,17/06/2017,3046,2,-37.69795,144.94285,8870
Glenroy,2,u,422000,17/06/2017,3046,1,-37.70972,144.91109,8870
Glenroy,4,h,780000,17/06/2017,3046,3,-37.70159,144.93948,8870
Gowanbrae,4,h,945000,17/06/2017,3043,4,-37.70626,144.89551,1071
Greenvale,4,h,645000,17/06/2017,3059,2,-37.6499,144.9013,4864
Hadfield,3,h,785000,17/06/2017,3046,1,-37.70342,144.94574,2606
Hadfield,3,h,810000,17/06/2017,3046,2,-37.71236,144.94332,2606
Hallam,3,h,601000,17/06/2017,3803,4,-38.00305,145.2729,3728
Hampton,3,u,970000,17/06/2017,3188,2,-37.93538,145.00224,5454
Hampton,2,u,805000,17/06/2017,3188,2,-37.93387,145.00227,5454
Hampton,3,h,2120000,17/06/2017,3188,3,-37.93649,145.01107,5454
Hampton,3,h,2100000,17/06/2017,3188,1,-37.93739,145.00513,5454
Hawthorn,2,u,762000,17/06/2017,3122,1,-37.81857,145.01704,11308
Hawthorn,4,h,2053000,17/06/2017,3122,2,-37.81691,145.03721,11308
Hawthorn,4,h,7650000,17/06/2017,3122,4,-37.82652,145.03052,11308
Hawthorn,1,u,375000,17/06/2017,3122,1,-37.82538,145.02546,11308
Hawthorn,2,u,525000,17/06/2017,3122,1,-37.827,145.02563,11308
Hawthorn,2,u,1080000,17/06/2017,3122,2,-37.82712,145.02427,11308
Hawthorn East,3,h,2225000,17/06/2017,3123,2,-37.81724,145.05688,6482
Hawthorn East,5,h,2855000,17/06/2017,3123,2,-37.81936,145.05131,6482
Hawthorn East,4,h,3255000,17/06/2017,3123,3,-37.84283,145.05178,6482
Hawthorn East,6,h,2200000,17/06/2017,3123,3,-37.8351,145.05542,6482
Heathmont,3,h,655000,17/06/2017,3135,1,-37.82327,145.24982,3794
Heathmont,3,t,670000,17/06/2017,3135,1,-37.82365,145.24001,3794
Heidelberg,4,t,828000,17/06/2017,3084,2,-37.74352,145.08082,2890
Heidelberg,4,h,1230000,17/06/2017,3084,2,-37.74863,145.07202,2890
Heidelberg Heights,3,h,590000,17/06/2017,3081,2,-37.7368,145.05048,2947
Highett,3,h,1155000,17/06/2017,3190,1,-37.95378,145.03267,4794
Highett,4,h,1220000,17/06/2017,3190,2,-37.94578,145.03564,4794
Highett,2,h,548000,17/06/2017,3190,1,-37.95037,145.03473,4794
Hillside,6,h,935000,17/06/2017,3037,2,-37.68178,144.73779,5556
Hoppers Crossing,3,h,555000,17/06/2017,3029,4,-37.86659,144.69959,13830
Hoppers Crossing,3,h,535000,17/06/2017,3029,2,-37.8688,144.68768,13830
Huntingdale,3,h,1093800,17/06/2017,3166,2,-37.90805,145.10684,768
Huntingdale,4,h,1145000,17/06/2017,3166,2,-37.90822,145.11146,768
Ivanhoe East,2,h,1853000,17/06/2017,3079,2,-37.77521,145.05426,1554
Keilor Downs,3,h,550000,17/06/2017,3038,4,-37.72343,144.81411,3656
Keilor East,4,h,1120000,17/06/2017,3033,2,-37.73514,144.87144,5629
Keilor East,3,h,1001000,17/06/2017,3033,2,-37.73137,144.86882,5629
Keilor Park,3,h,690000,17/06/2017,3042,2,-37.72529,144.85682,1119
Kensington,2,h,1070000,17/06/2017,3031,0,-37.79882,144.92745,5263
Kensington,2,u,730000,17/06/2017,3031,1,-37.79561,144.93499,5263
Kensington,1,u,392000,17/06/2017,3031,1,-37.78993,144.92306,5263
Kensington,2,h,1150000,17/06/2017,3031,0,-37.79067,144.92844,5263
Kensington,4,h,1415000,17/06/2017,3031,0,-37.7916,144.92855,5263
Kensington,1,u,370000,17/06/2017,3031,1,-37.79122,144.93175,5263
Kew,5,h,3175000,17/06/2017,3101,2,-37.81143,145.03723,10331
Kew,3,t,1375000,17/06/2017,3101,3,-37.80506,145.05224,10331
Kew East,3,h,1975000,17/06/2017,3102,4,-37.7921,145.0507,2671
Kingsbury,5,h,1250000,17/06/2017,3083,2,-37.71499,145.02967,1414
Kingsville,2,h,735000,17/06/2017,3012,1,-37.80635,144.8845,1808
Lalor,3,h,638000,17/06/2017,3075,2,-37.67304,145.03397,8279
Lalor,3,h,716000,17/06/2017,3075,4,-37.67388,145.02069,8279
Langwarrin,2,u,400000,17/06/2017,3910,1,-38.16439,145.1978,8743
Lower Plenty,5,h,800000,17/06/2017,3093,2,-37.72754,145.11021,1624
Maidstone,2,t,505500,17/06/2017,3012,1,-37.77824,144.87427,3873
Malvern East,4,h,2520000,17/06/2017,3145,4,-37.87605,145.05563,8801
Maribyrnong,1,u,301000,17/06/2017,3032,1,-37.76878,144.89197,4918
McKinnon,3,u,960000,17/06/2017,3204,3,-37.90958,145.03371,2397
Melbourne,2,u,740000,17/06/2017,3000,1,-37.81317,144.95452,17496
Melton,4,h,420000,17/06/2017,3337,2,-37.69159,144.5864,3600
Melton South,3,h,419000,17/06/2017,3338,3,-37.70478,144.57211,4718
Mentone,3,t,1051000,17/06/2017,3194,2,-37.97889,145.0745,6162
Mentone,4,h,1700000,17/06/2017,3194,2,-37.98035,145.05593,6162
Mentone,2,u,525000,17/06/2017,3194,1,-37.99121,145.06458,6162
Mentone,2,u,660000,17/06/2017,3194,1,-37.98558,145.05966,6162
Mentone,2,u,455000,17/06/2017,3194,1,-37.97946,145.07167,6162
Mernda,3,h,517000,17/06/2017,3754,4,-37.60697,145.09208,5812
Mernda,4,h,596000,17/06/2017,3754,2,-37.61133,145.0945,5812
Middle Park,4,h,2500000,17/06/2017,3206,1,-37.84807,144.96017,2019
Mill Park,4,h,865000,17/06/2017,3082,2,-37.65478,145.05199,10529
Mitcham,4,h,1302000,17/06/2017,3132,1,-37.81235,145.19756,6871
Mitcham,3,t,800000,17/06/2017,3132,2,-37.82158,145.21129,6871
Moonee Ponds,3,h,1850000,17/06/2017,3039,2,-37.76086,144.90497,6232
Moonee Ponds,1,u,222000,17/06/2017,3039,0,-37.77154,144.91597,6232
Moorabbin,4,h,1289000,17/06/2017,3189,1,-37.93686,145.03966,2555
Mooroolbark,4,h,651000,17/06/2017,3138,2,-37.78883,145.3275,8280
Mooroolbark,3,h,581000,17/06/2017,3138,2,-37.78454,145.33073,8280
Mordialloc,4,h,1350000,17/06/2017,3195,2,-38.00585,145.08376,3650
Mordialloc,4,h,1150000,17/06/2017,3195,2,-38.00549,145.10372,3650
Mordialloc,2,u,470500,17/06/2017,3195,1,-38.00482,145.08746,3650
Mount Waverley,3,h,1530000,17/06/2017,3149,2,-37.86838,145.14664,13366
Mount Waverley,4,h,1352000,17/06/2017,3149,2,-37.89187,145.11049,13366
Mount Waverley,3,h,1360000,17/06/2017,3149,2,-37.8622,145.12563,13366
Mount Waverley,3,h,1530000,17/06/2017,3149,1,-37.87718,145.11248,13366
Mount Waverley,4,h,1728000,17/06/2017,3149,2,-37.87833,145.13731,13366
Mulgrave,4,h,2000000,17/06/2017,3170,2,-37.9319,145.20164,7113
Mulgrave,3,h,757500,17/06/2017,3170,1,-37.93226,145.19097,7113
Mulgrave,3,h,757000,17/06/2017,3170,1,-37.92773,145.16984,7113
Mulgrave,4,h,902000,17/06/2017,3170,4,-37.93058,145.16308,7113
Murrumbeena,3,t,900000,17/06/2017,3163,2,-37.89345,145.06875,4442
Murrumbeena,2,u,660000,17/06/2017,3163,1,-37.89578,145.06899,4442
Murrumbeena,3,h,1561000,17/06/2017,3163,2,-37.89561,145.07502,4442
Newport,4,h,1005000,17/06/2017,3015,1,-37.84283,144.87959,5498
Niddrie,3,h,1300000,17/06/2017,3042,4,-37.7415,144.88923,2291
Niddrie,4,h,1751000,17/06/2017,3042,2,-37.73666,144.87725,2291
Noble Park,3,h,635000,17/06/2017,3174,4,-37.97267,145.18262,11806
North Melbourne,1,h,1000000,17/06/2017,3051,0,-37.80131,144.94753,6821
North Melbourne,1,t,780000,17/06/2017,3051,0,-37.80376,144.95379,6821
North Melbourne,2,u,550000,17/06/2017,3051,1,-37.80298,144.9568,6821
Northcote,2,h,1001000,17/06/2017,3070,0,-37.7702,144.99987,11364
Northcote,2,h,905000,17/06/2017,3070,0,-37.78024,144.99289,11364
Northcote,3,h,1305000,17/06/2017,3070,0,-37.76397,144.99481,11364
Northcote,3,h,1516000,17/06/2017,3070,2,-37.77358,145.01286,11364
Northcote,2,u,503000,17/06/2017,3070,1,-37.76926,144.99157,11364
Notting Hill,3,u,840000,17/06/2017,3168,1,-37.90354,145.14394,902
Nunawading,4,h,1430000,17/06/2017,3131,2,-37.8124,145.18411,4973
Nunawading,3,h,913000,17/06/2017,3131,1,-37.81206,145.18127,4973
Nunawading,5,h,1060000,17/06/2017,3131,2,-37.81113,145.17681,4973
Nunawading,3,u,806000,17/06/2017,3131,2,-37.82275,145.1764,4973
Oak Park,3,h,840000,17/06/2017,3046,1,-37.71433,144.90616,2651
Oak Park,4,h,1071888,17/06/2017,3046,4,-37.71328,144.90585,2651
Oak Park,2,t,790000,17/06/2017,3046,1,-37.71679,144.90901,2651
Oakleigh East,3,t,820000,17/06/2017,3166,1,-37.91017,145.11488,2547
Oakleigh South,3,h,1218500,17/06/2017,3167,2,-37.91693,145.08739,3692
Ormond,2,h,695000,17/06/2017,3204,1,-37.90552,145.03087,3578
Parkdale,3,h,940000,17/06/2017,3195,2,-37.99443,145.0885,5087
Parkdale,4,h,1300000,17/06/2017,3195,2,-37.99232,145.08469,5087
Parkville,3,t,850000,17/06/2017,3052,1,-37.78033,144.95949,2309
Parkville,2,u,900000,17/06/2017,3052,1,-37.78212,144.95755,2309
Pascoe Vale,4,h,1260000,17/06/2017,3044,5,-37.72775,144.93372,7485
Pascoe Vale,3,h,1199000,17/06/2017,3044,4,-37.73072,144.94829,7485
Point Cook,4,h,550000,17/06/2017,3030,2,-37.90545,144.76077,15542
Port Melbourne,2,h,1355000,17/06/2017,3207,0,-37.83343,144.94554,8648
Port Melbourne,3,t,1388000,17/06/2017,3207,2,-37.83165,144.94411,8648
Port Melbourne,1,h,964000,17/06/2017,3207,0,-37.8371,144.93859,8648
Prahran,4,h,1805000,17/06/2017,3181,1,-37.85102,144.99408,7717
Prahran,3,t,1420000,17/06/2017,3181,2,-37.84714,144.98927,7717
Prahran,2,u,735000,17/06/2017,3181,1,-37.85127,144.99434,7717
Prahran,1,u,440000,17/06/2017,3181,1,-37.85012,144.99225,7717
Prahran,3,h,2200000,17/06/2017,3181,2,-37.84961,145.01113,7717
Prahran,4,h,2300000,17/06/2017,3181,2,-37.84961,145.00248,7717
Preston,2,h,727000,17/06/2017,3072,0,-37.7414,144.99951,14577
Preston,3,h,1017500,17/06/2017,3072,2,-37.74356,144.99464,14577
Preston,2,h,1050000,17/06/2017,3072,1,-37.74847,145.01193,14577
Preston,4,h,840000,17/06/2017,3072,1,-37.74955,145.00949,14577
Reservoir,3,u,510000,17/06/2017,3073,1,-37.70985,145.02073,21650
Reservoir,4,h,930000,17/06/2017,3073,5,-37.7115,145.02413,21650
Reservoir,3,h,635000,17/06/2017,3073,2,-37.70952,145.02824,21650
Reservoir,2,h,850000,17/06/2017,3073,2,-37.72596,145.00113,21650
Reservoir,3,h,780000,17/06/2017,3073,2,-37.69964,145.00945,21650
Richmond,2,h,1172000,17/06/2017,3121,0,-37.82418,145.00185,14949
Richmond,3,t,1255000,17/06/2017,3121,1,-37.8147,145.00852,14949
Richmond,2,h,1275000,17/06/2017,3121,1,-37.82324,145.01331,14949
Richmond,3,h,1120000,17/06/2017,3121,2,-37.81186,144.99472,14949
Richmond,3,h,1190000,17/06/2017,3121,1,-37.82146,145.00203,14949
Richmond,1,u,534000,17/06/2017,3121,1,-37.81893,145.00631,14949
Richmond,3,h,1425000,17/06/2017,3121,3,-37.82622,144.99879,14949
Richmond,2,u,650000,17/06/2017,3121,1,-37.813,144.99303,14949
Ringwood,2,u,475000,17/06/2017,3134,2,-37.82214,145.23087,7785
Ringwood,3,h,800000,17/06/2017,3134,1,-37.8021,145.23473,7785
Ringwood East,4,h,1175000,17/06/2017,3135,1,-37.81109,145.25738,4407
Ringwood North,3,h,755000,17/06/2017,3134,2,-37.80384,145.22562,3619
Ringwood North,2,u,602000,17/06/2017,3134,1,-37.79894,145.22697,3619
Rowville,4,h,1005800,17/06/2017,3178,2,-37.92985,145.25184,11667
Rowville,4,h,1275000,17/06/2017,3178,2,-37.92502,145.23939,11667
Sandringham,3,u,760000,17/06/2017,3191,1,-37.96224,145.01683,4497
Seaford,3,h,782500,17/06/2017,3198,2,-38.09088,145.12934,8077
Seaholme,4,h,1410000,17/06/2017,3018,2,-37.86781,144.84275,852
Seddon,3,h,900000,17/06/2017,3011,0,-37.8041,144.8916,2417
Seddon,1,u,322500,17/06/2017,3011,1,-37.80504,144.88685,2417
Seddon,3,h,900000,17/06/2017,3011,1,-37.80552,144.88889,2417
Skye,4,h,555698,17/06/2017,3977,1,-38.09083,145.20139,2756
South Melbourne,3,u,1250000,17/06/2017,3205,3,-37.83185,144.96817,5943
South Melbourne,1,h,407500,17/06/2017,3205,1,-37.83087,144.96864,5943
South Yarra,2,t,1050000,17/06/2017,3141,1,-37.83543,144.99907,14887
South Yarra,2,u,771000,17/06/2017,3141,1,-37.84283,145.00015,14887
Southbank,2,u,642500,17/06/2017,3006,1,-37.82481,144.96669,8400
Southbank,1,u,422500,17/06/2017,3006,1,-37.82548,144.96648,8400
St Albans,3,t,460000,17/06/2017,3021,1,-37.73915,144.80289,14042
St Albans,3,h,610000,17/06/2017,3021,1,-37.74538,144.79216,14042
St Albans,3,h,630000,17/06/2017,3021,2,-37.75098,144.80331,14042
St Albans,3,u,500000,17/06/2017,3021,1,-37.73163,144.80697,14042
St Kilda,2,u,615000,17/06/2017,3182,1,-37.86736,144.98391,13240
Sunbury,3,h,455000,17/06/2017,3429,6,-37.56291,144.72848,14092
Sunshine,4,u,660000,17/06/2017,3020,2,-37.78579,144.83597,3755
Sunshine,3,h,810000,17/06/2017,3020,2,-37.78519,144.83651,3755
Sunshine,3,h,805000,17/06/2017,3020,2,-37.78956,144.84526,3755
Sunshine West,3,h,453000,17/06/2017,3020,1,-37.78874,144.82399,6763
Surrey Hills,2,u,807000,17/06/2017,3127,1,-37.81665,145.10043,5457
Surrey Hills,3,u,780000,17/06/2017,3127,1,-37.82971,145.09007,5457
Sydenham,3,h,471000,17/06/2017,3037,1,-37.705,144.75759,3640
Taylors Hill,3,h,558000,17/06/2017,3037,2,-37.7209,144.75053,4242
Taylors Lakes,5,h,780000,17/06/2017,3038,2,-37.69496,144.79511,5336
Taylors Lakes,4,h,715000,17/06/2017,3038,2,-37.68903,144.77226,5336
Templestowe,4,h,2000000,17/06/2017,3106,2,-37.76951,145.16182,6202
Templestowe Lower,3,h,1240000,17/06/2017,3107,1,-37.75965,145.09937,5420
Thornbury,2,t,756000,17/06/2017,3071,1,-37.75267,145.00362,8870
Thornbury,2,h,1205500,17/06/2017,3071,1,-37.75309,144.98908,8870
Thornbury,3,h,1031000,17/06/2017,3071,2,-37.76063,145.02139,8870
Toorak,3,h,2500000,17/06/2017,3142,2,-37.833,145.01322,7217
Vermont,5,h,1041000,17/06/2017,3133,2,-37.83158,145.20186,4181
Vermont South,4,h,1050000,17/06/2017,3133,2,-37.84842,145.1816,4280
Vermont South,4,h,1208000,17/06/2017,3133,2,-37.86343,145.18542,4280
Viewbank,3,h,940000,17/06/2017,3084,2,-37.73136,145.09562,2698
Wantirna South,4,h,2020000,17/06/2017,3152,2,-37.87104,145.23807,7082
Watsonia,3,h,835000,17/06/2017,3087,1,-37.71627,145.08526,2329
Watsonia,3,h,1010000,17/06/2017,3087,2,-37.70994,145.07997,2329
Watsonia,3,h,830000,17/06/2017,3087,2,-37.70576,145.07788,2329
Werribee,3,h,442000,17/06/2017,3030,1,-37.88547,144.65529,16166
Werribee,3,h,830000,17/06/2017,3030,2,-37.90188,144.65138,16166
Windsor,3,h,1400000,17/06/2017,3181,0,-37.85538,145.00013,4380
Yarraville,4,h,1035000,17/06/2017,3013,3,-37.81869,144.8726,6543
Abbotsford,3,h,855000,24/06/2017,3067,1,-37.79683,144.99586,4019
Aberfeldie,3,h,1210000,24/06/2017,3040,6,-37.75418,144.89017,1543
Airport West,3,u,737500,24/06/2017,3042,2,-37.72967,144.88835,3464
Airport West,3,h,905000,24/06/2017,3042,2,-37.72908,144.88327,3464
Albanvale,3,h,526500,24/06/2017,3021,2,-37.7438,144.77059,1899
Albert Park,2,u,685000,24/06/2017,3206,0,-37.84469,144.95578,3280
Albert Park,3,h,1800000,24/06/2017,3206,1,-37.842,144.95601,3280
Alphington,4,h,1800000,24/06/2017,3078,2,-37.77474,145.03012,2211
Alphington,1,h,330000,24/06/2017,3078,1,-37.78469,145.03239,2211
Altona,3,h,1020000,24/06/2017,3018,2,-37.87028,144.80749,5301
Altona,3,h,1280000,24/06/2017,3018,1,-37.86677,144.83722,5301
Altona North,3,h,875000,24/06/2017,3025,4,-37.83344,144.85586,5132
Ascot Vale,3,h,1010000,24/06/2017,3032,1,-37.77639,144.91666,6567
Ascot Vale,3,u,819000,24/06/2017,3032,1,-37.7719,144.91565,6567
Ascot Vale,3,h,990000,24/06/2017,3032,0,-37.77552,144.92022,6567
Ascot Vale,3,t,1200000,24/06/2017,3032,2,-37.7771,144.92793,6567
Ascot Vale,3,h,1375000,24/06/2017,3032,2,-37.7777,144.92512,6567
Ascot Vale,3,h,1100000,24/06/2017,3032,2,-37.77263,144.92045,6567
Ashburton,3,h,1850000,24/06/2017,3147,2,-37.86286,145.09228,3052
Ashwood,4,h,1425000,24/06/2017,3147,2,-37.86301,145.11159,2894
Avondale Heights,4,h,773000,24/06/2017,3034,2,-37.75861,144.86687,4502
Balaclava,3,h,1475000,24/06/2017,3183,1,-37.86997,144.9908,2952
Balwyn,5,h,2180000,24/06/2017,3103,2,-37.81369,145.09486,5682
Balwyn North,2,h,1500000,24/06/2017,3104,1,-37.79219,145.10214,7809
Balwyn North,5,h,3200000,24/06/2017,3104,2,-37.78839,145.07076,7809
Balwyn North,2,u,682000,24/06/2017,3104,1,-37.79334,145.10025,7809
Bayswater,4,h,1030000,24/06/2017,3153,2,-37.85757,145.2615,5030
Bayswater North,3,u,700000,24/06/2017,3153,2,-37.82481,145.26519,3598
Beaconsfield Upper,4,h,675000,24/06/2017,3808,2,-38.00224,145.41081,973
Bentleigh,5,h,1900000,24/06/2017,3204,2,-37.91753,145.03907,6795
Bentleigh East,3,h,1410000,24/06/2017,3165,3,-37.93179,145.06957,10969
Bentleigh East,3,t,817000,24/06/2017,3165,2,-37.93462,145.06562,10969
Bentleigh East,4,h,1815000,24/06/2017,3165,2,-37.91954,145.07637,10969
Bentleigh East,3,h,1225000,24/06/2017,3165,2,-37.90984,145.08001,10969
Berwick,3,h,690000,24/06/2017,3806,2,-38.03062,145.35951,17093
Blackburn,3,h,880000,24/06/2017,3130,1,-37.82876,145.13809,5713
Blackburn,4,h,1562000,24/06/2017,3130,1,-37.81175,145.14214,5713
Blackburn,3,h,1530000,24/06/2017,3130,2,-37.81321,145.14635,5713
Blackburn South,3,h,1264000,24/06/2017,3130,2,-37.83831,145.13985,4387
Box Hill,6,h,2150500,24/06/2017,3128,3,-37.82616,145.12748,4605
Braybrook,3,h,810000,24/06/2017,3019,2,-37.78261,144.84954,3589
Braybrook,2,h,570000,24/06/2017,3019,2,-37.7877,144.84757,3589
Brighton,3,h,2655000,24/06/2017,3186,2,-37.92829,145.00281,10579
Brighton,3,t,3275000,24/06/2017,3186,3,-37.92576,144.99233,10579
Brighton East,4,h,2720000,24/06/2017,3187,2,-37.92882,145.01109,6938
Brighton East,4,h,2525000,24/06/2017,3187,2,-37.92884,145.01518,6938
Brighton East,3,h,1300000,24/06/2017,3187,2,-37.90514,145.02524,6938
Brunswick,3,h,1275000,24/06/2017,3056,1,-37.77655,144.96325,11918
Brunswick,2,h,900000,24/06/2017,3056,0,-37.77012,144.96476,11918
Brunswick,2,u,520000,24/06/2017,3056,1,-37.75788,144.95935,11918
Brunswick,3,h,1204000,24/06/2017,3056,0,-37.76227,144.95649,11918
Brunswick,2,h,730000,24/06/2017,3056,0,-37.75676,144.96286,11918
Brunswick West,4,h,1268000,24/06/2017,3055,2,-37.76097,144.93933,7082
Brunswick West,3,h,1445000,24/06/2017,3055,2,-37.76883,144.94592,7082
Bundoora,3,h,796000,24/06/2017,3083,2,-37.69852,145.04836,10175
Bundoora,4,h,769000,24/06/2017,3083,2,-37.69582,145.07639,10175
Bundoora,3,h,690000,24/06/2017,3083,2,-37.69548,145.07377,10175
Burwood,3,h,1325000,24/06/2017,3125,1,-37.85683,145.09635,5678
Burwood,3,h,1052000,24/06/2017,3125,0,-37.85541,145.12836,5678
