Suburb,Rooms,Type,Price,Method,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,CouncilArea,Propertycount
Sunshine,3,h,830500,S,08/07/2017,10.5,3020,3,1,2,508,111,Brimbank,3755
Sunshine North,2,u,429000,S,08/07/2017,10.5,3020,2,1,1,150,,Brimbank,4217
Sunshine West,3,h,551000,S,08/07/2017,10.5,3020,3,1,2,613,105,Brimbank,6763
Sunshine West,3,h,450000,S,08/07/2017,10.5,3020,3,1,2,283,104,Brimbank,6763
Surrey Hills,2,t,781000,S,08/07/2017,10.2,3127,2,1,2,140,,Whitehorse,5457
Tarneit,4,h,586000,S,08/07/2017,18.4,3029,4,2,2,462,,Wyndham,10160
Tarneit,4,h,496000,S,08/07/2017,18.4,3029,4,2,2,448,,Wyndham,10160
Templestowe,3,h,1280000,S,08/07/2017,15.5,3106,3,2,2,926,,Manningham,6202
Templestowe,4,h,1635000,S,08/07/2017,15.5,3106,4,3,2,896,215,Manningham,6202
Templestowe,3,t,795000,VB,08/07/2017,15.5,3106,3,2,2,217,,Manningham,6202
Templestowe Lower,3,h,1138000,S,08/07/2017,12.4,3107,3,2,2,706,184,Manningham,5420
The Basin,3,h,477000,S,08/07/2017,27,3154,3,1,1,518,102,Knox,1690
Thomastown,3,h,605000,S,08/07/2017,15.3,3074,3,1,2,533,114,Whittlesea,7955
Thomastown,3,h,610000,S,08/07/2017,15.3,3074,3,1,2,544,131,Whittlesea,7955
Thomastown,3,h,580000,S,08/07/2017,15.3,3074,3,1,2,538,140,Whittlesea,7955
Thornbury,1,u,415000,S,08/07/2017,7,3071,1,1,1,0,39,Darebin,8870
Thornbury,2,h,905000,S,08/07/2017,7,3071,2,1,0,225,100,Darebin,8870
Toorak,2,u,725000,S,08/07/2017,4.1,3142,2,1,1,0,,Stonnington,7217
Toorak,1,u,577000,S,08/07/2017,4.1,3142,1,1,1,0,,Stonnington,7217
Truganina,3,h,451000,S,08/07/2017,18.4,3029,3,2,2,347,134,Wyndham,5811
Truganina,3,u,453350,S,08/07/2017,18.4,3029,3,2,1,315,,Wyndham,5811
Tullamarine,4,h,895000,S,08/07/2017,12.9,3043,4,2,2,700,267,Hume,3296
Tullamarine,4,h,586000,SP,08/07/2017,12.9,3043,4,1,3,0,158,Hume,3296
Wantirna South,3,u,570000,S,08/07/2017,14.7,3152,3,1,1,190,,Knox,7082
Wantirna South,3,h,778000,S,08/07/2017,14.7,3152,3,2,2,306,,Knox,7082
Wantirna South,4,h,1055000,S,08/07/2017,14.7,3152,4,2,2,652,203,Knox,7082
Watsonia North,3,h,790000,S,08/07/2017,14.5,3087,3,1,2,527,,Banyule,1442
Werribee,4,h,514000,S,08/07/2017,14.7,3030,4,2,2,639,,Wyndham,16166
Werribee,3,h,529000,S,08/07/2017,14.7,3030,3,2,2,847,143,Wyndham,16166
Werribee,3,h,484000,S,08/07/2017,14.7,3030,3,1,0,531,100,Wyndham,16166
West Melbourne,2,u,670000,S,08/07/2017,3.1,3003,2,1,1,17,90,Melbourne,2230
West Melbourne,2,u,510000,S,08/07/2017,3.1,3003,2,1,1,75,66,Melbourne,2230
Westmeadows,3,h,410000,VB,08/07/2017,16.5,3049,3,1,2,542,107,Hume,2474
Westmeadows,4,h,675000,S,08/07/2017,16.5,3049,4,2,4,744,,Hume,2474
Williamstown,3,h,1200000,PI,08/07/2017,6.8,3016,3,2,0,159,,Hobsons Bay,6380
Williamstown,2,u,650000,SP,08/07/2017,6.8,3016,2,1,1,0,,Hobsons Bay,6380
Windsor,1,u,410000,S,08/07/2017,4.6,3181,1,1,1,0,51,Stonnington,4380
Wyndham Vale,4,h,478000,S,08/07/2017,27.2,3024,4,2,2,400,151.54,Wyndham,5262
Yallambie,4,h,743500,S,08/07/2017,12.7,3085,4,2,4,600,,Banyule,1369
Yarraville,3,h,1285000,SP,08/07/2017,6.3,3013,3,1,1,284,124,Maribyrnong,6543
Yarraville,2,u,440000,S,08/07/2017,6.3,3013,2,1,1,100,,Maribyrnong,6543
Abbotsford,3,h,1635000,S,12/08/2017,3,3067,3,1,0,142,130,Yarra,4019
Abbotsford,2,h,940000,S,12/08/2017,3,3067,2,1,0,424,,Yarra,4019
Abbotsford,3,h,1375000,S,12/08/2017,3,3067,3,1,0,299,,Yarra,4019
Abbotsford,4,t,1525000,S,12/08/2017,3,3067,4,2,2,102,,Yarra,4019
Aberfeldie,4,h,1380000,VB,12/08/2017,7.5,3040,4,2,2,766,,Moonee Valley,1543
Airport West,3,u,700000,VB,12/08/2017,10.4,3042,3,2,1,239,,Moonee Valley,3464
Airport West,4,t,950000,S,12/08/2017,10.4,3042,4,2,1,255,,Moonee Valley,3464
Albanvale,2,u,415000,SP,12/08/2017,14,3021,2,1,1,218,,Brimbank,1899
Alphington,3,h,1625000,VB,12/08/2017,5.7,3078,3,2,1,300,,Darebin,2211
Altona,3,h,1225000,S,12/08/2017,11,3018,3,1,1,697,132,Hobsons Bay,5301
Altona,3,u,660000,S,12/08/2017,11,3018,3,1,2,211,,Hobsons Bay,5301
Altona,3,u,767000,SP,12/08/2017,11,3018,3,2,1,305,132,Hobsons Bay,5301
Altona Meadows,4,h,810000,SP,12/08/2017,15.5,3028,4,2,2,749,180.9,Hobsons Bay,7630
Armadale,2,h,1480000,SP,12/08/2017,6.3,3143,2,1,2,369,,Stonnington,4836
Armadale,2,u,821000,S,12/08/2017,6.3,3143,2,2,1,3093,75,Stonnington,4836
Ascot Vale,3,h,1250000,VB,12/08/2017,4.3,3032,3,1,1,327,,Moonee Valley,6567
Ashburton,4,t,1520000,S,12/08/2017,10.2,3147,4,3,2,267,190,Boroondara,3052
Ashburton,3,h,2299500,S,12/08/2017,10.2,3147,3,2,3,634,230,Boroondara,3052
Aspendale Gardens,3,h,951000,S,12/08/2017,21.5,3195,3,2,2,553,,Kingston,2243
Balaclava,2,u,700000,SP,12/08/2017,6.4,3183,2,0,0,0,,Port Phillip,2952
Balwyn,2,u,614000,S,12/08/2017,7.9,3103,2,1,1,0,,Boroondara,5682
Balwyn,4,h,2360000,S,12/08/2017,7.9,3103,4,3,2,848,214,Boroondara,5682
Balwyn,3,h,1750000,SP,12/08/2017,7.9,3103,3,3,1,790,,Boroondara,5682
Balwyn North,4,h,1460000,VB,12/08/2017,9.7,3104,4,2,2,433,185,Boroondara,7809
Balwyn North,3,h,1360000,S,12/08/2017,9.7,3104,3,2,2,424,,Boroondara,7809
Balwyn North,3,h,1739000,S,12/08/2017,9.7,3104,3,1,2,638,,Boroondara,7809
Bayswater,3,h,720000,S,12/08/2017,23.2,3153,3,2,2,255,,Knox,5030
Beaumaris,5,h,1780000,S,12/08/2017,17.3,3193,5,3,2,613,,Bayside,5366
Beaumaris,4,h,1611000,S,12/08/2017,17.3,3193,4,2,2,650,,Bayside,5366
Bellfield,3,h,1006000,S,12/08/2017,8.8,3081,3,1,0,758,,Banyule,790
Bentleigh,4,h,1700000,S,12/08/2017,11.4,3204,4,2,2,673,,Glen Eira,6795
Bentleigh,4,t,1280000,S,12/08/2017,11.4,3204,4,3,2,306,200,Glen Eira,6795
Bentleigh,4,t,1750000,S,12/08/2017,11.4,3204,4,3,2,429,262,Glen Eira,6795
Bentleigh East,3,h,1175000,SP,12/08/2017,13.8,3165,3,1,2,700,,Glen Eira,10969
Bentleigh East,3,h,1290000,S,12/08/2017,13.8,3165,3,1,2,537,,Glen Eira,10969
Berwick,4,h,683000,S,12/08/2017,35.2,3806,4,2,2,670,185,Casey,17093
Black Rock,4,h,1730000,S,12/08/2017,17.3,3193,4,2,2,675,,Bayside,2866
Blackburn,3,h,1100000,S,12/08/2017,13.4,3130,3,1,2,492,124,Whitehorse,5713
Blackburn North,4,h,1250000,PI,12/08/2017,13.4,3130,4,2,2,580,161,Whitehorse,2867
Blackburn South,3,h,1246000,SA,12/08/2017,13.4,3130,3,1,2,702,,Whitehorse,4387
Boronia,4,t,740000,PI,12/08/2017,25,3155,4,2,2,261,,Knox,9704
Box Hill,3,h,1525000,PI,12/08/2017,10.9,3128,3,1,1,904,,Whitehorse,4605
Box Hill,2,t,730000,PI,12/08/2017,10.9,3128,2,2,1,126,,Whitehorse,4605
Briar Hill,3,h,830000,S,12/08/2017,16.1,3088,3,1,2,905,183,Banyule,1390
Brighton,5,h,3000000,VB,12/08/2017,10.5,3186,5,3,2,818,826.8367,Bayside,10579
Brighton,3,h,1900000,VB,12/08/2017,10.5,3186,3,2,1,35,,Bayside,10579
Brighton,3,u,1296000,S,12/08/2017,10.5,3186,3,1,2,0,,Bayside,10579
Brighton,4,h,4050000,PI,12/08/2017,10.5,3186,4,4,4,508,465,Bayside,10579
Brighton,4,h,2210000,SP,12/08/2017,10.5,3186,4,2,1,396,175,Bayside,10579
Brighton East,4,h,1655000,PI,12/08/2017,10.3,3187,4,2,4,651,,Bayside,6938
Brighton East,4,h,2000000,S,12/08/2017,10.3,3187,4,2,2,619,,Bayside,6938
Brighton East,3,h,2150000,S,12/08/2017,10.3,3187,3,1,2,696,,Bayside,6938
Brighton East,3,h,1680000,SP,12/08/2017,10.3,3187,3,1,2,605,181,Bayside,6938
Brighton East,2,u,890000,S,12/08/2017,10.3,3187,2,1,2,275,106,Bayside,6938
Broadmeadows,3,h,616000,S,12/08/2017,14,3047,3,1,1,695,,Hume,4294
Broadmeadows,3,h,632000,S,12/08/2017,14,3047,3,1,4,697,100,Hume,4294
Brunswick,3,h,1310000,S,12/08/2017,5.2,3056,3,1,1,302,91,Moreland,11918
Brunswick East,3,h,1615000,S,12/08/2017,4,3057,3,1,3,471,,Moreland,5533
Brunswick West,4,h,1500000,VB,12/08/2017,5.2,3055,4,2,3,444,256,Moreland,7082
Bulleen,4,h,1751000,S,12/08/2017,10.8,3105,4,3,4,646,320,Manningham,4480
Bulleen,3,h,1200000,S,12/08/2017,10.8,3105,3,1,3,557,,Manningham,4480
Bulleen,4,h,1580000,S,12/08/2017,10.8,3105,4,2,2,773,,Manningham,4480
Bullengarook,3,h,535000,S,12/08/2017,45.9,3437,3,1,0,4000,,Macedon Ranges,249
Bundoora,4,t,685000,S,12/08/2017,12.1,3083,4,2,1,287,152,Whittlesea,10175
Bundoora,3,h,685000,S,12/08/2017,12.1,3083,3,1,2,557,,Whittlesea,10175
Bundoora,4,h,725000,S,12/08/2017,12.1,3083,4,1,2,542,130,Whittlesea,10175
Bundoora,2,t,505000,S,12/08/2017,12.1,3083,2,1,2,90,90,Darebin,10175
Bundoora,4,h,1300000,S,12/08/2017,12.1,3083,4,2,2,637,,Whittlesea,10175
Bundoora,4,h,1253000,S,12/08/2017,12.1,3083,4,2,2,760,366,Whittlesea,10175
Burwood,3,h,1170000,S,12/08/2017,10.4,3125,3,1,3,590,,Whitehorse,5678
Burwood,4,h,1390000,SA,12/08/2017,10.4,3125,4,2,1,627,196,Whitehorse,5678
Burwood,4,h,1471000,S,12/08/2017,10.4,3125,4,2,2,797,,Whitehorse,5678
Burwood East,2,u,746000,SP,12/08/2017,14.7,3151,2,1,2,239,,Whitehorse,4048
Cairnlea,3,h,560000,PI,12/08/2017,14.8,3023,3,2,1,295,,Brimbank,2674
Camberwell,3,h,1650000,SP,12/08/2017,7.7,3124,3,2,2,456,,Boroondara,8920
Camberwell,2,u,881000,S,12/08/2017,7.7,3124,2,2,1,245,,Boroondara,8920
Camberwell,5,h,3190000,S,12/08/2017,7.7,3124,5,4,2,788,,Boroondara,8920
Canterbury,4,h,2100000,S,12/08/2017,8.4,3126,4,2,4,544,,Boroondara,3265
Canterbury,4,h,2725000,SA,12/08/2017,8.4,3126,4,2,2,650,275,Boroondara,3265
Canterbury,4,h,3250000,VB,12/08/2017,8.4,3126,4,2,3,855,,Boroondara,3265
Carnegie,3,h,1370000,S,12/08/2017,10.1,3163,3,1,2,485,,Glen Eira,7822
Caroline Springs,4,h,870000,S,12/08/2017,14.8,3023,4,2,2,463,307,Melton,7719
Carrum,3,u,687500,S,12/08/2017,31.2,3197,3,2,2,216,,Kingston,1989
Carrum Downs,3,h,552500,S,12/08/2017,34.9,3201,3,2,2,779,147,Frankston,8060
Caulfield,2,h,1070000,S,12/08/2017,8.7,3162,2,1,0,261,,Glen Eira,2379
Caulfield North,4,h,1925000,PI,12/08/2017,7.8,3161,4,2,2,494,176,Glen Eira,6923
Chadstone,4,h,995000,S,12/08/2017,11.7,3148,4,2,1,402,131,Monash,3582
Chadstone,5,h,1310000,S,12/08/2017,11.7,3148,5,2,2,627,,Monash,3582
Cheltenham,3,h,1275000,S,12/08/2017,17.9,3192,3,2,2,656,,Kingston,9758
Cheltenham,4,h,1200000,PI,12/08/2017,17.9,3192,4,2,4,679,190,Bayside,9758
Cheltenham,3,h,1095000,S,12/08/2017,17.9,3192,3,2,1,637,,Kingston,9758
Chirnside Park,3,h,640000,SP,12/08/2017,27.1,3116,3,2,2,945,,Yarra Ranges,3789
Clarinda,4,h,1241000,S,12/08/2017,17.5,3169,4,2,2,625,625,Kingston,2727
Clayton,4,h,1250000,SP,12/08/2017,16.7,3168,4,1,1,711,96,Monash,5837
Clayton,3,h,729500,S,12/08/2017,16.7,3168,3,1,1,270,218,Monash,5837
Clifton Hill,2,h,973000,S,12/08/2017,3.6,3068,2,1,0,163,,Yarra,2954
Collingwood,2,u,560000,S,12/08/2017,2,3066,2,1,1,0,60,Yarra,4553
Craigieburn,4,h,565000,S,12/08/2017,20.6,3064,4,2,2,482,207,Hume,15510
Craigieburn,4,h,615000,S,12/08/2017,20.6,3064,4,2,2,756,222,Hume,15510
Craigieburn,4,h,548000,SP,12/08/2017,20.6,3064,4,2,2,400,171,Hume,15510
Craigieburn,3,h,716000,SP,12/08/2017,20.6,3064,3,2,6,1005,160,Hume,15510
Craigieburn,4,h,667500,S,12/08/2017,20.6,3064,4,2,2,448,,Hume,15510
Cranbourne,3,h,555000,S,12/08/2017,34.7,3977,3,2,2,581,,Casey,7680
Croydon,3,h,730000,SP,12/08/2017,23,3136,3,2,2,269,150,Maroondah,11925
Croydon,2,h,1080000,S,12/08/2017,23,3136,2,1,1,1474,,Maroondah,11925
Croydon,3,h,702500,SA,12/08/2017,23,3136,3,1,1,864,,Maroondah,11925
Croydon North,2,u,505000,S,12/08/2017,23,3136,2,1,1,297,,Maroondah,2985
Croydon North,3,h,766000,S,12/08/2017,23,3136,3,2,2,507,128,Maroondah,2985
Dandenong,2,u,370000,S,12/08/2017,24.7,3175,2,1,1,135,,Greater Dandenong,10894
Dandenong,2,h,488000,SP,12/08/2017,24.7,3175,2,1,1,414,,Greater Dandenong,10894
Deepdene,4,t,1680000,S,12/08/2017,7.9,3103,4,2,1,254,172,Boroondara,892
Deer Park,3,h,665000,SP,12/08/2017,14.8,3023,3,1,2,693,,Brimbank,6388
Delahey,3,h,475000,S,12/08/2017,18,3037,3,2,2,358,106,Brimbank,2898
Diamond Creek,4,h,898000,SP,12/08/2017,21.8,3089,4,3,2,705,,Nillumbik,4258
Diamond Creek,3,h,815000,S,12/08/2017,21.8,3089,3,2,3,790,135,Nillumbik,4258
Diggers Rest,6,h,615000,S,12/08/2017,27.7,3427,6,3,1,850,254,Melton,1184
Dingley Village,4,h,915000,S,12/08/2017,22.2,3172,4,2,2,649,,Kingston,3940
Dingley Village,3,h,736000,S,12/08/2017,22.2,3172,3,1,1,545,,Kingston,3940
Doncaster,3,h,1400000,PI,12/08/2017,12.4,3108,3,3,2,621,,Manningham,9028
Doncaster,3,u,780000,VB,12/08/2017,12.4,3108,3,1,2,220,,Manningham,9028
Donvale,5,h,1328000,S,12/08/2017,16.1,3111,5,3,3,785,252,Manningham,4790
East Melbourne,2,u,1300000,SP,12/08/2017,1.3,3002,2,2,1,997,92,Melbourne,3040
Eltham,3,h,830000,VB,12/08/2017,18,3095,3,2,1,817,,Nillumbik,6990
Eltham,4,h,762000,S,12/08/2017,18,3095,4,2,2,573,180,Nillumbik,6990
Eltham,3,h,925000,SA,12/08/2017,18,3095,3,1,2,1027,,Nillumbik,6990
Eltham North,3,h,900000,S,12/08/2017,18,3095,3,2,2,812,129,Nillumbik,2346
Elwood,1,u,559000,S,12/08/2017,7.2,3184,1,1,1,0,,Port Phillip,8989
Elwood,3,t,1225000,SP,12/08/2017,7.2,3184,3,2,2,0,,Port Phillip,8989
Elwood,4,h,3175000,S,12/08/2017,7.2,3184,4,2,3,558,174,Port Phillip,8989
Elwood,2,u,520000,S,12/08/2017,7.2,3184,2,1,1,3256,74,Port Phillip,8989
Epping,4,h,550000,SP,12/08/2017,19.6,3076,4,2,2,400,,Whittlesea,10926
Epping,3,h,561000,S,12/08/2017,19.6,3076,3,1,0,518,,Whittlesea,10926
Epping,3,h,556000,S,12/08/2017,19.6,3076,3,1,1,525,,Whittlesea,10926
Epping,3,h,441000,S,12/08/2017,19.6,3076,3,2,1,210,,Whittlesea,10926
Epping,3,h,552000,S,12/08/2017,19.6,3076,3,1,2,549,,Whittlesea,10926
Essendon,4,h,2165000,S,12/08/2017,7.5,3040,4,2,3,951,238,Moonee Valley,9264
Essendon,2,h,1280000,S,12/08/2017,7.5,3040,2,1,1,512,,Moonee Valley,9264
Essendon,3,h,1165000,S,12/08/2017,7.5,3040,3,1,1,590,,Moonee Valley,9264
Essendon,5,h,2050000,PI,12/08/2017,7.5,3040,5,3,3,663,419,Moonee Valley,9264
Essendon,4,h,1500000,S,12/08/2017,7.5,3040,4,2,2,465,148,Moonee Valley,9264
Fawkner,5,h,900000,VB,12/08/2017,13.1,3060,5,3,4,663,,Moreland,5070
Fawkner,3,h,700000,VB,12/08/2017,13.1,3060,3,1,4,658,,Moreland,5070
Fawkner,1,h,515000,S,12/08/2017,13.1,3060,1,1,0,173,,Moreland,5070
Ferntree Gully,3,h,904000,SP,12/08/2017,24.8,3156,3,1,3,1014,,Knox,10788
Fitzroy,3,h,2700000,VB,12/08/2017,2.1,3065,3,3,1,433014,,Yarra,5825
Fitzroy,3,u,1060000,PI,12/08/2017,2.1,3065,3,2,2,6367,,Yarra,5825
Fitzroy,1,u,545000,S,12/08/2017,2.1,3065,1,1,1,1730,60,Yarra,5825
Fitzroy,4,h,3200000,VB,12/08/2017,2.1,3065,4,4,0,225,,Yarra,5825
Fitzroy North,3,h,1705000,S,12/08/2017,3.6,3068,3,1,1,139,116,Yarra,6244
Fitzroy North,3,u,850250,S,12/08/2017,3.6,3068,3,2,1,6712,,Yarra,6244
Flemington,3,h,1220000,SP,12/08/2017,3.4,3031,3,1,1,293,104,Moonee Valley,3593
Footscray,2,u,455000,SP,12/08/2017,5.1,3011,2,1,1,0,62,Maribyrnong,7570
Footscray,2,t,575000,SA,12/08/2017,5.1,3011,2,2,1,88,94.5,Maribyrnong,7570
Forest Hill,1,h,360000,SP,12/08/2017,15.4,3131,1,1,1,76,,Whitehorse,4385
Frankston,3,h,610000,S,12/08/2017,38,3199,3,2,1,654,,Frankston,17055
Frankston South,3,h,850000,VB,12/08/2017,38,3199,3,1,1,884,,Frankston,7566
Gisborne,3,h,775000,S,12/08/2017,45.9,3437,3,2,4,1290,231,Macedon Ranges,3376
Gladstone Park,3,h,629000,SP,12/08/2017,12.9,3043,3,1,2,552,136,Hume,3285
Gladstone Park,3,h,452500,S,12/08/2017,12.9,3043,3,1,0,259,,Hume,3285
Glen Iris,5,h,3400000,S,12/08/2017,7.3,3146,5,3,2,720,392,Boroondara,10412
Glen Iris,1,u,320000,VB,12/08/2017,7.3,3146,1,1,0,0,49,Stonnington,10412
Glen Iris,2,u,839000,S,12/08/2017,7.3,3146,2,1,1,97,,Boroondara,10412
Glen Iris,3,h,1690000,S,12/08/2017,7.3,3146,3,1,2,625,,Boroondara,10412
Glen Iris,4,h,2165000,S,12/08/2017,7.3,3146,4,3,2,409,255,Boroondara,10412
Glen Iris,5,h,2215000,S,12/08/2017,7.3,3146,5,2,2,847,,Boroondara,10412
Glen Iris,2,u,851000,S,12/08/2017,7.3,3146,2,1,1,100,87,Boroondara,10412
Glen Iris,3,h,1910000,S,12/08/2017,7.3,3146,3,2,1,348,,Stonnington,10412
Glen Waverley,3,h,1311000,S,12/08/2017,16.7,3150,3,2,1,853,28,Monash,15321
Glenroy,2,u,565000,SP,12/08/2017,11.2,3046,2,1,2,193,105,Moreland,8870
Glenroy,3,h,770000,PI,12/08/2017,11.2,3046,3,1,2,604,132,Moreland,8870
Glenroy,2,h,1220000,S,12/08/2017,11.2,3046,2,1,2,829,,Moreland,8870
Greensborough,3,h,714000,S,12/08/2017,16.1,3088,3,1,1,594,95,Nillumbik,8524
Greensborough,3,h,815000,S,12/08/2017,16.1,3088,3,2,2,609,168,Banyule,8524
Hampton East,3,h,1345000,SA,12/08/2017,13.8,3188,3,1,1,587,131,Bayside,2356
Hawthorn,2,u,630000,SP,12/08/2017,5.3,3122,2,2,2,0,,Boroondara,11308
Hawthorn,1,u,420000,S,12/08/2017,5.3,3122,1,1,1,0,47,Boroondara,11308
Hawthorn,2,h,1857000,S,12/08/2017,5.3,3122,2,1,1,230,116.65,Boroondara,11308
Hawthorn,1,u,370000,VB,12/08/2017,5.3,3122,1,1,1,0,,Boroondara,11308
Hawthorn,3,h,1500000,PI,12/08/2017,5.3,3122,3,3,2,255,,Boroondara,11308
Hawthorn,3,h,1425000,VB,12/08/2017,5.3,3122,3,1,1,333,108,Boroondara,11308
Hawthorn,3,h,1910000,S,12/08/2017,5.3,3122,3,2,2,242,165,Boroondara,11308
Hawthorn,3,h,1485000,S,12/08/2017,5.3,3122,3,2,2,0,139,Boroondara,11308
Hawthorn East,1,u,505000,SP,12/08/2017,6.2,3123,1,1,1,0,52,Boroondara,6482
Hawthorn East,2,u,595000,S,12/08/2017,6.2,3123,2,1,1,0,,Boroondara,6482
Hawthorn East,1,u,560000,VB,12/08/2017,6.2,3123,1,1,1,803,,Boroondara,6482
Hawthorn East,3,h,2825000,VB,12/08/2017,6.2,3123,3,1,3,860,,Boroondara,6482
Heathmont,4,h,1031000,S,12/08/2017,21.3,3135,4,2,0,1060,,Maroondah,3794
Heathmont,3,h,1040000,S,12/08/2017,21.3,3135,3,1,1,756,,Maroondah,3794
Heathmont,3,h,912000,S,12/08/2017,21.3,3135,3,2,2,471,144,Maroondah,3794
Heidelberg,2,u,450000,VB,12/08/2017,8.9,3084,2,1,0,2020,68,Banyule,2890
Heidelberg,3,h,1250000,S,12/08/2017,8.9,3084,3,1,0,668,,Banyule,2890
Heidelberg Heights,2,h,650000,PI,12/08/2017,8.8,3081,2,1,0,683,,Banyule,2947
Heidelberg Heights,3,h,680000,S,12/08/2017,8.8,3081,3,1,0,544,,Banyule,2947
Heidelberg Heights,4,h,1645000,PI,12/08/2017,8.8,3081,4,2,4,596,120,Banyule,2947
Heidelberg Heights,3,u,720000,VB,12/08/2017,8.8,3081,3,1,1,146,,Banyule,2947
Heidelberg Heights,3,h,697500,PI,12/08/2017,8.8,3081,3,1,1,430,,Banyule,2947
Heidelberg Heights,3,h,810000,S,12/08/2017,8.8,3081,3,1,3,619,,Banyule,2947
Heidelberg West,2,u,463000,S,12/08/2017,8.8,3081,2,1,1,90,,Banyule,2674
Highett,3,h,1242000,S,12/08/2017,16,3190,3,1,2,700,,Kingston,4794
Highett,2,u,677500,S,12/08/2017,16,3190,2,1,1,130,,Bayside,4794
Hillside,4,h,580000,SP,12/08/2017,18,3037,4,2,2,600,174,Melton,5556
Hoppers Crossing,4,h,540000,S,12/08/2017,18.4,3029,4,2,2,650,,Wyndham,13830
Hoppers Crossing,3,h,516000,S,12/08/2017,18.4,3029,3,1,1,537,,Wyndham,13830
Hughesdale,4,h,1570000,VB,12/08/2017,12.3,3166,4,2,1,455,170,Monash,3145
Hurstbridge,5,h,790000,S,12/08/2017,26.1,3099,5,2,2,1034,225,Nillumbik,1345
Ivanhoe,2,h,2400000,S,12/08/2017,7.8,3079,2,1,0,1110,,Banyule,5549
Ivanhoe,3,h,950000,VB,12/08/2017,7.8,3079,3,1,2,360,,Banyule,5549
Jacana,3,h,550000,SP,12/08/2017,14,3047,3,1,2,704,94,Hume,851
Keilor East,4,t,1022000,S,12/08/2017,11.7,3033,4,2,2,284,,Moonee Valley,5629
Keilor East,3,h,850000,S,12/08/2017,11.7,3033,3,1,1,597,,Moonee Valley,5629
Keilor East,3,t,518500,SP,12/08/2017,11.7,3033,3,1,1,165,,Moonee Valley,5629
Kensington,3,h,1225000,SP,12/08/2017,3.4,3031,3,2,2,223,122,Melbourne,5263
Kew,5,h,2660000,S,12/08/2017,5.4,3101,5,2,2,696,,Boroondara,10331
Kew,3,h,1510000,PI,12/08/2017,5.4,3101,3,1,2,446,115,Boroondara,10331
Kew,2,u,802000,S,12/08/2017,5.4,3101,2,1,1,0,,Boroondara,10331
Kew,3,t,1007000,S,12/08/2017,5.4,3101,3,2,1,0,114,Boroondara,10331
Kew,7,h,4050000,S,12/08/2017,5.4,3101,7,4,2,725,,Boroondara,10331
Kew,4,h,2550000,S,12/08/2017,5.4,3101,4,2,3,776,,Boroondara,10331
Kew,2,u,860000,VB,12/08/2017,5.4,3101,2,2,1,0,108,Boroondara,10331
Kew East,2,h,1840000,S,12/08/2017,7.3,3102,2,2,2,697,,Boroondara,2671
Kew East,4,h,1750000,VB,12/08/2017,7.3,3102,4,2,2,696,,Boroondara,2671
Keysborough,2,t,688000,S,12/08/2017,25.2,3173,2,2,1,240,,Greater Dandenong,8459
Kingsville,3,u,570000,VB,12/08/2017,6.4,3012,3,1,1,118,86,Maribyrnong,1808
Kingsville,3,h,900000,SP,12/08/2017,6.4,3012,3,1,1,275,11,Maribyrnong,1808
Kurunjang,4,h,345000,S,12/08/2017,31.7,3337,4,1,0,651,150,Melton,3553
Lalor,3,h,570000,S,12/08/2017,16.3,3075,3,1,2,525,,Whittlesea,8279
Langwarrin,3,h,650000,VB,12/08/2017,41,3910,3,3,2,1060,,Frankston,8743
Lower Plenty,2,u,420000,VB,12/08/2017,14.6,3093,2,1,1,119,,Banyule,1624
Maidstone,2,t,642500,S,12/08/2017,6.4,3012,2,2,1,126,95,Maribyrnong,3873
Maidstone,3,h,798000,PI,12/08/2017,6.4,3012,3,2,2,159,152,Maribyrnong,3873
Maidstone,3,h,755000,S,12/08/2017,6.4,3012,3,2,2,0,,Maribyrnong,3873
Maidstone,3,t,710000,PI,12/08/2017,6.4,3012,3,2,2,186,134.6,Maribyrnong,3873
Malvern,4,h,4050000,S,12/08/2017,5.9,3144,4,3,2,787,282,Stonnington,4675
Malvern,3,h,1650000,S,12/08/2017,5.9,3144,3,1,2,354,117,Stonnington,4675
Malvern,3,h,2020000,PI,12/08/2017,5.9,3144,3,2,2,400,216,Stonnington,4675
Malvern East,4,h,3000000,VB,12/08/2017,8.4,3145,4,3,3,736,,Stonnington,8801
Malvern East,3,h,2500000,PI,12/08/2017,8.4,3145,3,3,3,1011,206,Stonnington,8801
Malvern East,3,h,2500000,VB,12/08/2017,8.4,3145,3,1,2,1128,110,Stonnington,8801
Maribyrnong,3,h,1200000,SP,12/08/2017,4.3,3032,3,2,2,352,204,Maribyrnong,4918
Maribyrnong,3,t,940000,S,12/08/2017,4.3,3032,3,2,2,366,183.84,Maribyrnong,4918
McKinnon,2,h,1200000,SP,12/08/2017,11.4,3204,2,1,2,397,96,Glen Eira,2397
Melton West,4,h,600000,S,12/08/2017,31.7,3337,4,2,2,935,210,Melton,6065
Mentone,3,h,900000,VB,12/08/2017,20,3194,3,1,2,585,,Kingston,6162
Mentone,4,h,2025000,S,12/08/2017,20,3194,4,2,2,408,274,Kingston,6162
Mernda,4,h,630000,S,12/08/2017,25.9,3754,4,2,2,475,220,Whittlesea,5812
Mitcham,3,h,1071000,S,12/08/2017,17.2,3132,3,1,2,684,,Whitehorse,6871
Mitcham,3,t,973000,S,12/08/2017,17.2,3132,3,2,2,323,,Whitehorse,6871
