Suburb ,Type,Date
Notting Hill,h,19/11/2016
Nunawading,h,19/11/2016
Nunawading,h,19/11/2016
Nunawading,h,19/11/2016
Oak Park,t,19/11/2016
Oak Park,h,19/11/2016
Oak Park,h,19/11/2016
Oakleigh,h,19/11/2016
Oakleigh,h,19/11/2016
Oakleigh,h,19/11/2016
Oakleigh East,u,19/11/2016
Oakleigh South,h,19/11/2016
Oakleigh South,h,19/11/2016
Ormond,u,19/11/2016
Parkdale,t,19/11/2016
Parkdale,h,19/11/2016
Parkdale,h,19/11/2016
Parkdale,h,19/11/2016
Parkdale,h,19/11/2016
Parkville,h,19/11/2016
Parkville,h,19/11/2016
Parkville,u,19/11/2016
Parkville,h,19/11/2016
Pascoe Vale,u,19/11/2016
Pascoe Vale,h,19/11/2016
Pascoe Vale,h,19/11/2016
Point Cook,h,19/11/2016
Prahran,h,19/11/2016
Prahran,h,19/11/2016
Prahran,h,19/11/2016
Prahran,h,19/11/2016
Preston,h,19/11/2016
Preston,h,19/11/2016
Preston,h,19/11/2016
Preston,t,19/11/2016
Preston,h,19/11/2016
Reservoir,h,19/11/2016
Reservoir,u,19/11/2016
Reservoir,h,19/11/2016
Reservoir,h,19/11/2016
Reservoir,u,19/11/2016
Reservoir,h,19/11/2016
Reservoir,h,19/11/2016
Richmond,h,19/11/2016
Richmond,u,19/11/2016
Richmond,t,19/11/2016
Richmond,h,19/11/2016
Ringwood,u,19/11/2016
Ringwood,h,19/11/2016
Ringwood,h,19/11/2016
Ringwood,u,19/11/2016
Ripponlea,h,19/11/2016
Ripponlea,u,19/11/2016
Rosanna,h,19/11/2016
Sandringham,u,19/11/2016
Sandringham,h,19/11/2016
Sandringham,h,19/11/2016
Scoresby,h,19/11/2016
Seaford,h,19/11/2016
Seaford,t,19/11/2016
South Melbourne,h,19/11/2016
South Melbourne,t,19/11/2016
South Morang,h,19/11/2016
South Morang,h,19/11/2016
South Yarra,u,19/11/2016
South Yarra,u,19/11/2016
Southbank,u,19/11/2016
Spotswood,h,19/11/2016
Springvale South,h,19/11/2016
St Albans,h,19/11/2016
St Kilda,u,19/11/2016
St Kilda,h,19/11/2016
Strathmore,t,19/11/2016
Strathmore,h,19/11/2016
Sunshine,h,19/11/2016
Sunshine,h,19/11/2016
Sunshine,h,19/11/2016
Sunshine,h,19/11/2016
Sunshine North,h,19/11/2016
Sunshine North,h,19/11/2016
Surrey Hills,h,19/11/2016
Surrey Hills,h,19/11/2016
Surrey Hills,u,19/11/2016
Surrey Hills,u,19/11/2016
Surrey Hills,u,19/11/2016
Sydenham,h,19/11/2016
Sydenham,h,19/11/2016
Taylors Hill,h,19/11/2016
Taylors Lakes,h,19/11/2016
Taylors Lakes,h,19/11/2016
Taylors Lakes,h,19/11/2016
Taylors Lakes,h,19/11/2016
Templestowe,h,19/11/2016
Templestowe,h,19/11/2016
Templestowe,h,19/11/2016
Templestowe,h,19/11/2016
Templestowe,h,19/11/2016
Templestowe Lower,h,19/11/2016
Templestowe Lower,h,19/11/2016
Thomastown,u,19/11/2016
Thornbury,h,19/11/2016
Thornbury,h,19/11/2016
Thornbury,u,19/11/2016
Thornbury,u,19/11/2016
Thornbury,h,19/11/2016
Thornbury,u,19/11/2016
Toorak,h,19/11/2016
Toorak,h,19/11/2016
Truganina,h,19/11/2016
Tullamarine,h,19/11/2016
Vermont,h,19/11/2016
Vermont,t,19/11/2016
Vermont,h,19/11/2016
Vermont South,h,19/11/2016
Wantirna,h,19/11/2016
Wantirna South,h,19/11/2016
Wantirna South,h,19/11/2016
Wantirna South,h,19/11/2016
Watsonia North,h,19/11/2016
Werribee,h,19/11/2016
West Footscray,h,19/11/2016
Westmeadows,u,19/11/2016
Williamstown,h,19/11/2016
Williamstown,h,19/11/2016
Windsor,h,19/11/2016
Windsor,u,19/11/2016
Yallambie,h,19/11/2016
Yallambie,h,19/11/2016
Yarraville,h,19/11/2016
Yarraville,h,19/11/2016
Dandenong North,h,20/01/2018
Knoxfield,h,20/01/2018
Abbotsford,u,20/05/2017
Abbotsford,t,20/05/2017
Albert Park,h,20/05/2017
Albert Park,h,20/05/2017
Albert Park,h,20/05/2017
Albion,h,20/05/2017
Alphington,h,20/05/2017
Alphington,u,20/05/2017
Altona,h,20/05/2017
Altona North,h,20/05/2017
Altona North,h,20/05/2017
Altona North,h,20/05/2017
Armadale,h,20/05/2017
Armadale,u,20/05/2017
Armadale,h,20/05/2017
Ascot Vale,h,20/05/2017
Ascot Vale,h,20/05/2017
Ascot Vale,h,20/05/2017
Ascot Vale,h,20/05/2017
Ashwood,u,20/05/2017
Ashwood,u,20/05/2017
Balwyn,h,20/05/2017
Balwyn,u,20/05/2017
Bayswater,h,20/05/2017
Bayswater,u,20/05/2017
Bayswater,h,20/05/2017
Bayswater North,h,20/05/2017
Beaumaris,h,20/05/2017
Beaumaris,h,20/05/2017
Beaumaris,h,20/05/2017
Bentleigh,t,20/05/2017
Bentleigh,t,20/05/2017
Bentleigh,h,20/05/2017
Bentleigh,h,20/05/2017
Bentleigh,h,20/05/2017
Bentleigh East,h,20/05/2017
Bentleigh East,t,20/05/2017
Bentleigh East,h,20/05/2017
Bentleigh East,t,20/05/2017
Bentleigh East,u,20/05/2017
Bentleigh East,h,20/05/2017
Bentleigh East,h,20/05/2017
Bentleigh East,t,20/05/2017
Bentleigh East,t,20/05/2017
Berwick,h,20/05/2017
Black Rock,h,20/05/2017
Black Rock,u,20/05/2017
Blackburn,h,20/05/2017
Blackburn,h,20/05/2017
Blackburn South,h,20/05/2017
Boronia,h,20/05/2017
Boronia,h,20/05/2017
Box Hill,h,20/05/2017
Box Hill,h,20/05/2017
Box Hill,t,20/05/2017
Braybrook,h,20/05/2017
Brighton,t,20/05/2017
Brighton,h,20/05/2017
Brighton,u,20/05/2017
Brighton,h,20/05/2017
Brighton,t,20/05/2017
Brighton East,h,20/05/2017
Brighton East,h,20/05/2017
Brighton East,h,20/05/2017
Brighton East,t,20/05/2017
Brighton East,h,20/05/2017
Brighton East,h,20/05/2017
Broadmeadows,h,20/05/2017
Broadmeadows,h,20/05/2017
Brooklyn,h,20/05/2017
Brunswick,h,20/05/2017
Brunswick East,t,20/05/2017
Brunswick East,u,20/05/2017
Brunswick East,h,20/05/2017
Brunswick West,h,20/05/2017
Brunswick West,u,20/05/2017
Bulleen,t,20/05/2017
Bulleen,h,20/05/2017
Bulleen,h,20/05/2017
Bundoora,h,20/05/2017
Bundoora,h,20/05/2017
Bundoora,h,20/05/2017
Burwood,h,20/05/2017
Burwood,u,20/05/2017
Camberwell,h,20/05/2017
Camberwell,h,20/05/2017
Camberwell,u,20/05/2017
Camberwell,h,20/05/2017
Camberwell,h,20/05/2017
Camberwell,h,20/05/2017
Camberwell,h,20/05/2017
Camberwell,h,20/05/2017
Campbellfield,h,20/05/2017
Carlton North,h,20/05/2017
Carlton North,h,20/05/2017
Carlton North,u,20/05/2017
Carnegie,u,20/05/2017
Carnegie,u,20/05/2017
Carnegie,h,20/05/2017
Carnegie,u,20/05/2017
Carnegie,h,20/05/2017
Carrum Downs,h,20/05/2017
Carrum Downs,h,20/05/2017
Caulfield North,h,20/05/2017
Caulfield South,t,20/05/2017
Caulfield South,u,20/05/2017
Caulfield South,h,20/05/2017
Chadstone,t,20/05/2017
Cheltenham,t,20/05/2017
Cheltenham,t,20/05/2017
Cheltenham,h,20/05/2017
Cheltenham,h,20/05/2017
Cheltenham,h,20/05/2017
Cheltenham,h,20/05/2017
Cheltenham,h,20/05/2017
Clarinda,h,20/05/2017
Clayton,t,20/05/2017
Clayton,u,20/05/2017
Clifton Hill,h,20/05/2017
Clifton Hill,u,20/05/2017
Clifton Hill,h,20/05/2017
Coburg,u,20/05/2017
Coburg,h,20/05/2017
Coburg North,h,20/05/2017
Collingwood,h,20/05/2017
Collingwood,h,20/05/2017
Collingwood,u,20/05/2017
Craigieburn,h,20/05/2017
Craigieburn,h,20/05/2017
Craigieburn,h,20/05/2017
Craigieburn,h,20/05/2017
Croydon,h,20/05/2017
Croydon,h,20/05/2017
Croydon,u,20/05/2017
Croydon,h,20/05/2017
Croydon North,h,20/05/2017
Dandenong,h,20/05/2017
Dandenong,h,20/05/2017
Dandenong North,h,20/05/2017
Deepdene,h,20/05/2017
Diamond Creek,h,20/05/2017
Diamond Creek,h,20/05/2017
Dingley Village,t,20/05/2017
Dingley Village,h,20/05/2017
Doncaster,h,20/05/2017
Doncaster,h,20/05/2017
Doncaster East,u,20/05/2017
Doncaster East,h,20/05/2017
Doncaster East,h,20/05/2017
Donvale,h,20/05/2017
East Melbourne,h,20/05/2017
Elsternwick,h,20/05/2017
Eltham,h,20/05/2017
Eltham,h,20/05/2017
Elwood,u,20/05/2017
Elwood,h,20/05/2017
Elwood,h,20/05/2017
Epping,t,20/05/2017
Essendon,h,20/05/2017
Essendon,h,20/05/2017
Essendon,h,20/05/2017
Essendon,h,20/05/2017
Essendon,h,20/05/2017
Essendon,h,20/05/2017
Essendon,h,20/05/2017
Essendon,t,20/05/2017
Essendon,h,20/05/2017
Essendon North,t,20/05/2017
Essendon West,h,20/05/2017
Fairfield,h,20/05/2017
Fawkner,h,20/05/2017
Fawkner,h,20/05/2017
Ferntree Gully,h,20/05/2017
Fitzroy,t,20/05/2017
Fitzroy,h,20/05/2017
Fitzroy North,h,20/05/2017
Fitzroy North,h,20/05/2017
Footscray,h,20/05/2017
Forest Hill,h,20/05/2017
Frankston,h,20/05/2017
Frankston,h,20/05/2017
Frankston,h,20/05/2017
Frankston North,h,20/05/2017
Gladstone Park,h,20/05/2017
Gladstone Park,h,20/05/2017
Gladstone Park,u,20/05/2017
Gladstone Park,h,20/05/2017
Glen Iris,h,20/05/2017
Glen Iris,h,20/05/2017
Glen Iris,h,20/05/2017
Glen Iris,h,20/05/2017
Glen Iris,h,20/05/2017
Glen Iris,t,20/05/2017
Glen Waverley,h,20/05/2017
Glen Waverley,h,20/05/2017
Glen Waverley,h,20/05/2017
Glen Waverley,t,20/05/2017
Glen Waverley,u,20/05/2017
Glen Waverley,h,20/05/2017
Glenroy,h,20/05/2017
Glenroy,h,20/05/2017
Glenroy,h,20/05/2017
Glenroy,h,20/05/2017
Glenroy,t,20/05/2017
Glenroy,h,20/05/2017
Glenroy,t,20/05/2017
Greensborough,h,20/05/2017
Greensborough,h,20/05/2017
Greensborough,h,20/05/2017
Hampton,h,20/05/2017
Hampton,u,20/05/2017
Hampton,h,20/05/2017
Hampton,h,20/05/2017
Hampton,h,20/05/2017
Hampton East,h,20/05/2017
Hampton East,h,20/05/2017
Hawthorn,h,20/05/2017
Hawthorn,h,20/05/2017
Hawthorn,h,20/05/2017
Hawthorn,h,20/05/2017
Hawthorn,h,20/05/2017
Hawthorn East,h,20/05/2017
Hawthorn East,h,20/05/2017
Hawthorn East,u,20/05/2017
Hawthorn East,u,20/05/2017
Heathmont,h,20/05/2017
Heidelberg,t,20/05/2017
Heidelberg Heights,h,20/05/2017
Heidelberg Heights,h,20/05/2017
Heidelberg Heights,t,20/05/2017
Heidelberg Heights,h,20/05/2017
Heidelberg Heights,h,20/05/2017
Heidelberg Heights,h,20/05/2017
Heidelberg West,h,20/05/2017
Heidelberg West,h,20/05/2017
Hoppers Crossing,h,20/05/2017
Hoppers Crossing,h,20/05/2017
Hoppers Crossing,h,20/05/2017
Hoppers Crossing,h,20/05/2017
Hoppers Crossing,h,20/05/2017
Hughesdale,h,20/05/2017
Hughesdale,h,20/05/2017
Ivanhoe,u,20/05/2017
Ivanhoe,h,20/05/2017
Ivanhoe,u,20/05/2017
Ivanhoe East,h,20/05/2017
Jacana,h,20/05/2017
Jacana,t,20/05/2017
Jacana,h,20/05/2017
Kealba,h,20/05/2017
Keilor Downs,h,20/05/2017
Keilor Downs,h,20/05/2017
Keilor Downs,h,20/05/2017
Keilor Downs,u,20/05/2017
Keilor Downs,h,20/05/2017
Keilor East,h,20/05/2017
Keilor East,h,20/05/2017
Keilor East,t,20/05/2017
Keilor East,h,20/05/2017
Keilor East,h,20/05/2017
Kensington,h,20/05/2017
Kensington,t,20/05/2017
Kensington,t,20/05/2017
Kensington,h,20/05/2017
Kew,h,20/05/2017
Kew,h,20/05/2017
Kew,u,20/05/2017
Kew,t,20/05/2017
Kew,h,20/05/2017
Kew East,h,20/05/2017
Kew East,h,20/05/2017
Kings Park,h,20/05/2017
Kings Park,h,20/05/2017
Kingsville,h,20/05/2017
Langwarrin,h,20/05/2017
Lilydale,h,20/05/2017
Lilydale,h,20/05/2017
Maidstone,h,20/05/2017
Maidstone,h,20/05/2017
Malvern,t,20/05/2017
Malvern East,u,20/05/2017
Malvern East,h,20/05/2017
Malvern East,h,20/05/2017
Malvern East,h,20/05/2017
Malvern East,t,20/05/2017
Meadow Heights,h,20/05/2017
Melbourne,u,20/05/2017
Melbourne,u,20/05/2017
Melton,h,20/05/2017
Melton,h,20/05/2017
Melton South,h,20/05/2017
Melton South,h,20/05/2017
Melton South,h,20/05/2017
Mentone,h,20/05/2017
Mentone,h,20/05/2017
Mentone,h,20/05/2017
Mentone,u,20/05/2017
Mernda,h,20/05/2017
Middle Park,h,20/05/2017
Mill Park,h,20/05/2017
Mill Park,h,20/05/2017
Mill Park,h,20/05/2017
Mill Park,h,20/05/2017
Mitcham,h,20/05/2017
Mitcham,h,20/05/2017
Mont Albert,h,20/05/2017
Montmorency,h,20/05/2017
Moonee Ponds,h,20/05/2017
Moonee Ponds,h,20/05/2017
Moonee Ponds,h,20/05/2017
Mordialloc,t,20/05/2017
Mordialloc,h,20/05/2017
Mount Waverley,u,20/05/2017
Mount Waverley,t,20/05/2017
Mount Waverley,h,20/05/2017
Mount Waverley,h,20/05/2017
Mount Waverley,h,20/05/2017
Mulgrave,h,20/05/2017
Murrumbeena,h,20/05/2017
Newport,h,20/05/2017
Newport,h,20/05/2017
Noble Park,u,20/05/2017
North Melbourne,h,20/05/2017
North Melbourne,t,20/05/2017
North Melbourne,h,20/05/2017
Northcote,h,20/05/2017
Northcote,h,20/05/2017
Northcote,h,20/05/2017
Notting Hill,t,20/05/2017
Nunawading,h,20/05/2017
Oak Park,h,20/05/2017
Oak Park,h,20/05/2017
Oakleigh,h,20/05/2017
Oakleigh East,h,20/05/2017
Officer,h,20/05/2017
Ormond,u,20/05/2017
Ormond,h,20/05/2017
Ormond,t,20/05/2017
Parkdale,u,20/05/2017
Parkdale,u,20/05/2017
Parkdale,u,20/05/2017
Parkdale,t,20/05/2017
Parkville,h,20/05/2017
Parkville,h,20/05/2017
Pascoe Vale,h,20/05/2017
Pascoe Vale,u,20/05/2017
Pascoe Vale,h,20/05/2017
Pascoe Vale,h,20/05/2017
Pascoe Vale,t,20/05/2017
Point Cook,h,20/05/2017
Port Melbourne,h,20/05/2017
Port Melbourne,h,20/05/2017
Port Melbourne,h,20/05/2017
Prahran,u,20/05/2017
Prahran,u,20/05/2017
Prahran,u,20/05/2017
Prahran,h,20/05/2017
Prahran,u,20/05/2017
Preston,h,20/05/2017
Preston,h,20/05/2017
Reservoir,t,20/05/2017
Reservoir,u,20/05/2017
Reservoir,h,20/05/2017
Reservoir,h,20/05/2017
Reservoir,t,20/05/2017
Reservoir,h,20/05/2017
Reservoir,h,20/05/2017
Richmond,h,20/05/2017
Richmond,t,20/05/2017
Richmond,u,20/05/2017
Ringwood,h,20/05/2017
Ringwood,h,20/05/2017
Ringwood,h,20/05/2017
Ringwood,u,20/05/2017
Ringwood,t,20/05/2017
Ringwood North,h,20/05/2017
Rosanna,h,20/05/2017
Rowville,u,20/05/2017
Rowville,h,20/05/2017
Roxburgh Park,h,20/05/2017
Roxburgh Park,h,20/05/2017
Sandringham,t,20/05/2017
Sandringham,h,20/05/2017
Sandringham,t,20/05/2017
Seaford,h,20/05/2017
Seaford,h,20/05/2017
Seddon,u,20/05/2017
Seddon,h,20/05/2017
Seddon,h,20/05/2017
Seddon,h,20/05/2017
South Kingsville,h,20/05/2017
South Kingsville,h,20/05/2017
South Melbourne,u,20/05/2017
South Melbourne,h,20/05/2017
South Morang,h,20/05/2017
South Morang,h,20/05/2017
South Yarra,u,20/05/2017
South Yarra,t,20/05/2017
South Yarra,u,20/05/2017
South Yarra,t,20/05/2017
Springvale,h,20/05/2017
St Albans,h,20/05/2017
St Albans,h,20/05/2017
St Albans,h,20/05/2017
St Kilda,h,20/05/2017
St Kilda,u,20/05/2017
Strathmore,h,20/05/2017
Strathmore,h,20/05/2017
Sunbury,h,20/05/2017
Sunshine,h,20/05/2017
Surrey Hills,h,20/05/2017
Surrey Hills,h,20/05/2017
Surrey Hills,h,20/05/2017
Surrey Hills,h,20/05/2017
Tarneit,h,20/05/2017
Tarneit,h,20/05/2017
Templestowe,h,20/05/2017
Templestowe,h,20/05/2017
Templestowe,t,20/05/2017
Templestowe Lower,h,20/05/2017
Templestowe Lower,h,20/05/2017
Templestowe Lower,h,20/05/2017
Templestowe Lower,h,20/05/2017
The Basin,h,20/05/2017
Thomastown,h,20/05/2017
Thomastown,u,20/05/2017
Thornbury,u,20/05/2017
Thornbury,h,20/05/2017
Thornbury,h,20/05/2017
Thornbury,h,20/05/2017
Thornbury,h,20/05/2017
Thornbury,h,20/05/2017
Toorak,h,20/05/2017
Truganina,h,20/05/2017
Tullamarine,h,20/05/2017
Vermont,h,20/05/2017
Vermont South,h,20/05/2017
Vermont South,h,20/05/2017
Viewbank,h,20/05/2017
Wantirna,h,20/05/2017
Wantirna,h,20/05/2017
Wantirna,h,20/05/2017
Wantirna,h,20/05/2017
Wantirna,h,20/05/2017
Wantirna,h,20/05/2017
Wantirna,h,20/05/2017
Wantirna South,h,20/05/2017
Wantirna South,h,20/05/2017
Warrandyte,h,20/05/2017
Werribee,h,20/05/2017
Werribee,h,20/05/2017
West Footscray,h,20/05/2017
West Footscray,u,20/05/2017
West Footscray,h,20/05/2017
West Melbourne,t,20/05/2017
West Melbourne,t,20/05/2017
Wheelers Hill,h,20/05/2017
Williamstown,h,20/05/2017
Wollert,h,20/05/2017
Wyndham Vale,h,20/05/2017
Yallambie,h,20/05/2017
Yarraville,h,20/05/2017
Yarraville,h,20/05/2017
Yarraville,h,20/05/2017
Yarraville,h,20/05/2017
Albanvale,h,21/04/2018
Albert Park,h,21/04/2018
Altona Meadows,h,21/04/2018
Ardeer,u,21/04/2018
Armadale,h,21/04/2018
Armadale,u,21/04/2018
Armadale,u,21/04/2018
Ascot Vale,h,21/04/2018
Ashburton,h,21/04/2018
Attwood,h,21/04/2018
Avondale Heights,t,21/04/2018
Beaumaris,u,21/04/2018
Beaumaris,h,21/04/2018
Belgrave South,h,21/04/2018
Bentleigh East,u,21/04/2018
Bentleigh East,h,21/04/2018
Bentleigh East,t,21/04/2018
Bentleigh East,h,21/04/2018
Bentleigh East,h,21/04/2018
Bentleigh East,t,21/04/2018
Blackburn,h,21/04/2018
Blackburn North,h,21/04/2018
Blackburn North,h,21/04/2018
Bonbeach,h,21/04/2018
Braybrook,t,21/04/2018
Brighton,u,21/04/2018
Broadmeadows,h,21/04/2018
Broadmeadows,h,21/04/2018
Broadmeadows,t,21/04/2018
Brunswick,h,21/04/2018
Brunswick,h,21/04/2018
Brunswick,h,21/04/2018
Brunswick,t,21/04/2018
Brunswick,h,21/04/2018
Brunswick East,t,21/04/2018
Brunswick West,h,21/04/2018
Brunswick West,u,21/04/2018
Brunswick West,h,21/04/2018
Bundoora,h,21/04/2018
Bundoora,h,21/04/2018
Bundoora,h,21/04/2018
Bundoora,h,21/04/2018
Bundoora,h,21/04/2018
Burwood,h,21/04/2018
Burwood,u,21/04/2018
Burwood,h,21/04/2018
Burwood,t,21/04/2018
Cairnlea,h,21/04/2018
Carlton North,h,21/04/2018
Carnegie,u,21/04/2018
Carnegie,u,21/04/2018
Carnegie,u,21/04/2018
Chadstone,t,21/04/2018
Chadstone,t,21/04/2018
Chadstone,t,21/04/2018
Cheltenham,t,21/04/2018
Clarinda,h,21/04/2018
Clifton Hill,h,21/04/2018
Coburg,t,21/04/2018
Coburg,h,21/04/2018
Coburg,h,21/04/2018
Collingwood,h,21/04/2018
Craigieburn,h,21/04/2018
Craigieburn,h,21/04/2018
Craigieburn,h,21/04/2018
Craigieburn,h,21/04/2018
Craigieburn,h,21/04/2018
Croydon North,h,21/04/2018
Dandenong,h,21/04/2018
Dandenong North,h,21/04/2018
Dingley Village,t,21/04/2018
Dingley Village,h,21/04/2018
Donvale,u,21/04/2018
Doreen,h,21/04/2018
East Melbourne,u,21/04/2018
Edithvale,u,21/04/2018
Elsternwick,u,21/04/2018
Elsternwick,u,21/04/2018
Elsternwick,h,21/04/2018
Eltham,h,21/04/2018
Eltham North,h,21/04/2018
Elwood,u,21/04/2018
Epping,h,21/04/2018
Epping,h,21/04/2018
Epping,h,21/04/2018
Essendon,u,21/04/2018
Essendon,h,21/04/2018
Essendon West,u,21/04/2018
Fawkner,h,21/04/2018
Fitzroy,u,21/04/2018
Footscray,h,21/04/2018
Forest Hill,h,21/04/2018
Gladstone Park,h,21/04/2018
Gladstone Park,h,21/04/2018
Glen Waverley,h,21/04/2018
Glen Waverley,h,21/04/2018
Glenroy,h,21/04/2018
Glenroy,h,21/04/2018
Glenroy,h,21/04/2018
Glenroy,t,21/04/2018
Glenroy,h,21/04/2018
Glenroy,h,21/04/2018
Greenvale,h,21/04/2018
Greenvale,h,21/04/2018
Hampton East,h,21/04/2018
Hawthorn,u,21/04/2018
Hawthorn East,u,21/04/2018
Heathmont,h,21/04/2018
Heidelberg Heights,t,21/04/2018
Heidelberg West,h,21/04/2018
Hillside,h,21/04/2018
Hoppers Crossing,h,21/04/2018
Hoppers Crossing,h,21/04/2018
Hoppers Crossing,h,21/04/2018
Hoppers Crossing,h,21/04/2018
Hoppers Crossing,h,21/04/2018
Keilor Downs,h,21/04/2018
Kew,h,21/04/2018
Kew,h,21/04/2018
Kingsbury,h,21/04/2018
Lalor,h,21/04/2018
Lalor,h,21/04/2018
Lalor,h,21/04/2018
Lalor,h,21/04/2018
Lilydale,t,21/04/2018
Maidstone,u,21/04/2018
Maidstone,t,21/04/2018
Malvern,h,21/04/2018
Maribyrnong,h,21/04/2018
Melton,h,21/04/2018
Melton South,h,21/04/2018
Melton West,h,21/04/2018
Mentone,t,21/04/2018
Mernda,h,21/04/2018
Mernda,h,21/04/2018
Mill Park,h,21/04/2018
Mill Park,h,21/04/2018
Mill Park,h,21/04/2018
Mill Park,h,21/04/2018
Mill Park,h,21/04/2018
Mitcham,h,21/04/2018
Mitcham,t,21/04/2018
Montmorency,t,21/04/2018
Moonee Ponds,h,21/04/2018
Moonee Ponds,h,21/04/2018
Moonee Ponds,h,21/04/2018
Mordialloc,h,21/04/2018
Mount Waverley,t,21/04/2018
Mount Waverley,u,21/04/2018
Mount Waverley,h,21/04/2018
Newport,t,21/04/2018
Northcote,h,21/04/2018
Northcote,t,21/04/2018
Northcote,u,21/04/2018
Northcote,h,21/04/2018
Nunawading,h,21/04/2018
Oak Park,t,21/04/2018
Oakleigh South,h,21/04/2018
Parkdale,u,21/04/2018
Parkville,h,21/04/2018
Pascoe Vale,t,21/04/2018
Pascoe Vale,h,21/04/2018
Pascoe Vale,h,21/04/2018
Point Cook,h,21/04/2018
Point Cook,h,21/04/2018
Port Melbourne,u,21/04/2018
Prahran,u,21/04/2018
Reservoir,h,21/04/2018
Reservoir,u,21/04/2018
Reservoir,h,21/04/2018
Reservoir,h,21/04/2018
Reservoir,t,21/04/2018
Reservoir,t,21/04/2018
Reservoir,h,21/04/2018
Reservoir,u,21/04/2018
Reservoir,h,21/04/2018
Reservoir,u,21/04/2018
Richmond,u,21/04/2018
Richmond,h,21/04/2018
Richmond,h,21/04/2018
Richmond,t,21/04/2018
Ringwood,h,21/04/2018
Rosanna,h,21/04/2018
Rowville,h,21/04/2018
Roxburgh Park,h,21/04/2018
Roxburgh Park,h,21/04/2018
Sandringham,h,21/04/2018
Scoresby,h,21/04/2018
South Kingsville,h,21/04/2018
South Melbourne,u,21/04/2018
South Morang,h,21/04/2018
South Morang,h,21/04/2018
South Morang,h,21/04/2018
Spotswood,h,21/04/2018
St Albans,h,21/04/2018
St Albans,t,21/04/2018
St Kilda,u,21/04/2018
Strathmore,h,21/04/2018
Sunbury,h,21/04/2018
Sunshine,h,21/04/2018
Sunshine,h,21/04/2018
Sunshine,h,21/04/2018
Sunshine North,h,21/04/2018
Sunshine North,h,21/04/2018
Sunshine West,h,21/04/2018
Sunshine West,h,21/04/2018
Surrey Hills,u,21/04/2018
Surrey Hills,u,21/04/2018
Surrey Hills,h,21/04/2018
Surrey Hills,h,21/04/2018
Sydenham,h,21/04/2018
Tarneit,h,21/04/2018
Taylors Lakes,h,21/04/2018
Taylors Lakes,h,21/04/2018
Templestowe,h,21/04/2018
Templestowe Lower,h,21/04/2018
Thomastown,h,21/04/2018
Thomastown,h,21/04/2018
Thornbury,h,21/04/2018
Toorak,u,21/04/2018
Tullamarine,t,21/04/2018
Tullamarine,h,21/04/2018
Tullamarine,h,21/04/2018
Viewbank,t,21/04/2018
Wantirna South,h,21/04/2018
Watsonia,h,21/04/2018
Watsonia,h,21/04/2018
Watsonia North,h,21/04/2018
Werribee,h,21/04/2018
Werribee,h,21/04/2018
Werribee,u,21/04/2018
West Footscray,h,21/04/2018
Williamstown,h,21/04/2018
Wyndham Vale,h,21/04/2018
Yarraville,h,21/04/2018
Albert Park,h,21/07/2018
Albert Park,h,21/07/2018
Altona North,t,21/07/2018
Ascot Vale,h,21/07/2018
Ashburton,h,21/07/2018
Aspendale,t,21/07/2018
Aspendale Gardens,u,21/07/2018
Balaclava,u,21/07/2018
Bayswater North,h,21/07/2018
Beaumaris,h,21/07/2018
Bentleigh,t,21/07/2018
Bentleigh East,h,21/07/2018
Bentleigh East,h,21/07/2018
Bentleigh East,h,21/07/2018
Bentleigh East,u,21/07/2018
Bentleigh East,h,21/07/2018
Blackburn,u,21/07/2018
Braybrook,h,21/07/2018
Briar Hill,h,21/07/2018
Brighton,u,21/07/2018
Brighton East,t,21/07/2018
Broadmeadows,t,21/07/2018
Brunswick East,h,21/07/2018
Brunswick West,h,21/07/2018
Bundoora,h,21/07/2018
Bundoora,h,21/07/2018
Bundoora,u,21/07/2018
Burnside Heights,h,21/07/2018
Burwood,h,21/07/2018
Burwood,h,21/07/2018
Burwood East,h,21/07/2018
Caulfield North,h,21/07/2018
Caulfield South,t,21/07/2018
Caulfield South,h,21/07/2018
Chelsea Heights,h,21/07/2018
Clarinda,h,21/07/2018
Clarinda,h,21/07/2018
Clayton South,t,21/07/2018
Coburg,t,21/07/2018
Collingwood,h,21/07/2018
Craigieburn,h,21/07/2018
Craigieburn,h,21/07/2018
Craigieburn,h,21/07/2018
Croydon South,h,21/07/2018
Croydon South,h,21/07/2018
Dallas,h,21/07/2018
Dallas,h,21/07/2018
Dingley Village,u,21/07/2018
Don Valley,h,21/07/2018
Doncaster East,u,21/07/2018
Doreen,h,21/07/2018
Epping,h,21/07/2018
Epping,h,21/07/2018
Epping,h,21/07/2018
Epping,h,21/07/2018
Essendon,h,21/07/2018
Essendon,u,21/07/2018
Essendon North,h,21/07/2018
Fawkner,h,21/07/2018
