Suburb,Rooms,Type,Price,Method,Date,Distance,Postcode,Car,Lattitude,Longtitude,Propertycount
Murrumbeena,3,t,922000,S,09/09/2017,10.1,3163,2,-37.90584,145.06169,4442
Newport,3,h,832000,S,09/09/2017,6.2,3015,2,-37.83935,144.87759,5498
Newport,4,h,1567000,S,09/09/2017,6.2,3015,2,-37.84445,144.87966,5498
Newport,4,t,865000,S,09/09/2017,6.2,3015,2,-37.8399,144.86908,5498
Newport,4,h,980000,SP,09/09/2017,6.2,3015,2,-37.84471,144.86594,5498
Niddrie,4,h,1370000,S,09/09/2017,10.4,3042,2,-37.74101,144.88478,2291
North Melbourne,2,u,542000,SP,09/09/2017,1.8,3051,1,-37.79874,144.94712,6821
North Warrandyte,4,h,902000,S,09/09/2017,21.1,3113,0,-37.72548,145.20868,1058
Northcote,2,h,1550000,S,09/09/2017,5.3,3070,,-37.7756,144.99067,11364
Northcote,1,u,405000,S,09/09/2017,5.3,3070,,,,11364
Northcote,3,u,1150000,S,09/09/2017,5.3,3070,,,,11364
Northcote,2,u,630000,S,09/09/2017,5.3,3070,,,,11364
Northcote,3,h,1341500,SP,09/09/2017,5.3,3070,1,-37.77986,145.00772,11364
Northcote,3,h,1260000,SP,09/09/2017,5.3,3070,1,-37.78064,144.99417,11364
Northcote,4,h,1685000,S,09/09/2017,5.3,3070,1,-37.76917,144.98606,11364
Nunawading,5,h,,SN,09/09/2017,15.4,3131,1,-37.81079,145.18411,4973
Oakleigh,4,h,1495000,SP,09/09/2017,12.3,3166,1,-37.90706,145.09524,3224
Oakleigh South,3,h,1110000,S,09/09/2017,15.5,3167,2,-37.93409,145.08383,3692
Ormond,3,h,1103000,SP,09/09/2017,11.4,3204,2,-37.90491,145.04568,3578
Parkdale,4,h,1630000,S,09/09/2017,21.5,3195,2,-37.99323,145.0744,5087
Parkdale,5,h,1100000,VB,09/09/2017,21.5,3195,4,-37.9853,145.0895,5087
Parkdale,4,h,1230000,PI,09/09/2017,21.5,3195,2,-37.98616,145.08139,5087
Parkdale,4,h,,S,09/09/2017,21.5,3195,4,-37.98877,145.07491,5087
Parkdale,2,t,625500,S,09/09/2017,21.5,3195,1,-37.99817,145.08694,5087
Pascoe Vale,2,h,555000,S,09/09/2017,8.5,3044,1,-37.72807,144.93926,7485
Pascoe Vale,2,u,641000,S,09/09/2017,8.5,3044,1,-37.72655,144.93827,7485
Pascoe Vale,1,u,436000,S,09/09/2017,8.5,3044,1,-37.7309,144.94039,7485
Pascoe Vale,2,t,,SN,09/09/2017,8.5,3044,1,-37.72689,144.92732,7485
Pascoe Vale,3,h,850000,S,09/09/2017,8.5,3044,3,-37.73366,144.94321,7485
Pascoe Vale,2,u,362000,PI,09/09/2017,8.5,3044,,,,7485
Pascoe Vale,2,h,790000,S,09/09/2017,8.5,3044,1,-37.72322,144.95069,7485
Port Melbourne,4,h,1631000,S,09/09/2017,3.5,3207,2,-37.83467,144.92775,8648
Port Melbourne,3,h,1845000,S,09/09/2017,3.5,3207,2,-37.83981,144.9364,8648
Port Melbourne,3,h,1000000,S,09/09/2017,3.5,3207,0,-37.83509,144.94286,8648
Port Melbourne,2,h,1190000,S,09/09/2017,3.5,3207,1,-37.83676,144.93489,8648
Port Melbourne,2,u,600000,VB,09/09/2017,3.5,3207,1,-37.84432,144.94372,8648
Port Melbourne,3,h,1600000,SP,09/09/2017,3.5,3207,0,-37.83871,144.93947,8648
Prahran,1,h,1475000,S,09/09/2017,4.6,3181,4,-37.85553,145.00261,7717
Prahran,2,u,,SP,09/09/2017,4.6,3181,1,-37.85106,145.00835,7717
Prahran,3,u,920000,S,09/09/2017,4.6,3181,2,-37.84959,144.99048,7717
Prahran,3,h,,PI,09/09/2017,4.6,3181,2,-37.85435,145.01073,7717
Prahran,3,h,1650000,S,09/09/2017,4.6,3181,0,-37.85793,145.00734,7717
Prahran,2,u,845000,S,09/09/2017,4.6,3181,1,-37.85874,145.00721,7717
Preston,3,u,540000,VB,09/09/2017,8.4,3072,1,-37.73374,145.0317,14577
Preston,2,h,950000,S,09/09/2017,8.4,3072,2,-37.74725,144.98837,14577
Preston,3,h,1072500,S,09/09/2017,8.4,3072,2,-37.73787,145.0229,14577
Preston,3,t,800000,VB,09/09/2017,8.4,3072,,,,14577
Preston,3,h,,VB,09/09/2017,8.4,3072,2,-37.73613,144.98831,14577
Preston,3,h,920000,SP,09/09/2017,8.4,3072,2,-37.73027,145.00189,14577
Preston,3,h,947500,S,09/09/2017,8.4,3072,1,-37.73437,145.00001,14577
Reservoir,4,h,,PI,09/09/2017,12,3073,4,-37.69486,144.98687,21650
Reservoir,3,h,750000,VB,09/09/2017,12,3073,3,-37.70486,145.01169,21650
Reservoir,3,h,755000,S,09/09/2017,12,3073,1,-37.7197,144.99295,21650
Reservoir,3,h,,SN,09/09/2017,12,3073,2,-37.69857,144.99451,21650
Reservoir,3,h,889000,SP,09/09/2017,12,3073,2,-37.72235,144.98644,21650
Reservoir,2,h,680000,S,09/09/2017,12,3073,2,-37.69573,145.01689,21650
Reservoir,3,h,990000,S,09/09/2017,12,3073,2,-37.72252,144.99491,21650
Reservoir,2,t,550000,PI,09/09/2017,12,3073,1,-37.71083,145.00528,21650
Reservoir,4,h,1250000,SP,09/09/2017,12,3073,2,-37.69495,144.98464,21650
Reservoir,2,t,580000,S,09/09/2017,12,3073,1,-37.70463,145.01373,21650
Reservoir,2,u,583500,S,09/09/2017,12,3073,1,-37.71833,144.99717,21650
Reservoir,3,h,870000,SP,09/09/2017,12,3073,2,-37.70846,145.03039,21650
Reservoir,3,h,,PI,09/09/2017,12,3073,1,-37.71554,145.01384,21650
Richmond,3,h,1400000,PI,09/09/2017,2.4,3121,2,-37.81554,145.00976,14949
Richmond,3,h,1525000,VB,09/09/2017,2.4,3121,0,-37.81384,145.00358,14949
Richmond,3,h,,S,09/09/2017,2.4,3121,1,-37.82373,144.99571,14949
Richmond,2,h,1200000,SP,09/09/2017,2.4,3121,,,,14949
Richmond,3,h,1200000,S,09/09/2017,2.4,3121,1,-37.8264,145.00935,14949
Richmond,1,u,415000,SA,09/09/2017,2.4,3121,,,,14949
Richmond,1,u,,PI,09/09/2017,2.4,3121,1,-37.82469,145.01181,14949
Richmond,3,t,1321000,S,09/09/2017,2.4,3121,2,-37.82097,145.00161,14949
Richmond,2,u,592000,SA,09/09/2017,2.4,3121,1,-37.81894,145.01314,14949
Ringwood,2,h,1040000,S,09/09/2017,19.9,3134,1,-37.80902,145.23561,7785
Ringwood,2,h,,SN,09/09/2017,19.9,3134,,-37.82141,145.22352,7785
Ringwood East,4,h,800000,PI,09/09/2017,21.3,3135,2,-37.80103,145.25368,4407
Ringwood East,2,u,,SN,09/09/2017,21.3,3135,1,-37.81253,145.24622,4407
Ringwood East,4,h,1315000,S,09/09/2017,21.3,3135,3,-37.80483,145.25221,4407
Ringwood North,4,h,1050000,S,09/09/2017,19.9,3134,2,-37.78929,145.2458,3619
Rosanna,4,h,1800000,VB,09/09/2017,8.9,3084,2,-37.74586,145.07392,3540
Rowville,3,h,725000,S,09/09/2017,23.5,3178,2,-37.91544,145.26747,11667
Roxburgh Park,3,h,580500,S,09/09/2017,20.6,3064,2,-37.61562,144.92606,5833
Roxburgh Park,3,h,440000,S,09/09/2017,20.6,3064,1,-37.61384,144.91405,5833
Roxburgh Park,3,h,580000,S,09/09/2017,20.6,3064,1,-37.62324,144.92128,5833
Roxburgh Park,4,h,510000,S,09/09/2017,20.6,3064,2,-37.62488,144.9354,5833
Sandringham,4,h,2700000,S,09/09/2017,15.2,3191,1,-37.94804,145.00756,4497
Sandringham,5,h,2290000,S,09/09/2017,15.2,3191,2,-37.95185,145.01859,4497
Sandringham,5,h,2220000,S,09/09/2017,15.2,3191,1,-37.94953,145.00607,4497
Sandringham,3,h,1725000,S,09/09/2017,15.2,3191,2,-37.94901,145.01167,4497
Seaford,3,h,770000,S,09/09/2017,35.4,3198,1,-38.09864,145.13129,8077
Seddon,3,h,1228000,S,09/09/2017,5.1,3011,1,-37.80664,144.88773,2417
South Kingsville,3,h,1124000,S,09/09/2017,6.2,3015,2,-37.83053,144.87289,984
South Melbourne,2,h,1355000,S,09/09/2017,1.9,3205,0,-37.83423,144.95243,5943
South Melbourne,3,h,1210000,PI,09/09/2017,1.9,3205,,-37.83474,144.96917,5943
South Melbourne,2,h,1180000,S,09/09/2017,1.9,3205,,-37.83745,144.95459,5943
South Melbourne,2,u,655000,S,09/09/2017,1.9,3205,1,-37.83306,144.96831,5943
South Melbourne,3,u,1500000,VB,09/09/2017,1.9,3205,2,-37.8361,144.96816,5943
South Melbourne,2,h,970000,VB,09/09/2017,1.9,3205,,-37.83606,144.95164,5943
South Morang,4,h,780000,S,09/09/2017,20.5,3752,4,-37.6565,145.0901,7969
South Morang,4,h,,PI,09/09/2017,20.5,3752,2,-37.63019,145.08197,7969
South Morang,3,h,,PI,09/09/2017,20.5,3752,2,-37.62703,145.07553,7969
South Morang,4,h,,PI,09/09/2017,20.5,3752,2,-37.64231,145.08292,7969
South Morang,3,h,540000,S,09/09/2017,20.5,3752,2,-37.6366,145.07226,7969
South Yarra,1,u,442000,S,09/09/2017,2.7,3141,1,-37.83547,144.98844,14887
South Yarra,1,u,370000,VB,09/09/2017,2.7,3141,,-37.83646,144.99425,14887
South Yarra,3,h,1360000,S,09/09/2017,2.7,3141,,-37.84324,144.99933,14887
South Yarra,3,h,,S,09/09/2017,2.7,3141,,-37.83575,144.98318,14887
South Yarra,2,u,,S,09/09/2017,2.7,3141,1,-37.83543,145.00009,14887
South Yarra,1,u,,S,09/09/2017,2.7,3141,0,-37.84048,145.00245,14887
South Yarra,2,u,515000,S,09/09/2017,2.7,3141,0,-37.84032,145.0039,14887
South Yarra,2,h,1460000,S,09/09/2017,2.7,3141,,-37.84401,144.99839,14887
Southbank,2,u,523500,S,09/09/2017,0.7,3006,,-37.82449,144.96222,8400
Southbank,1,u,420000,S,09/09/2017,0.7,3006,1,-37.8265,144.95617,8400
Springvale,3,h,770000,S,09/09/2017,20.8,3171,2,-37.95855,145.15448,7412
Springvale,3,h,730000,VB,09/09/2017,20.8,3171,4,-37.95962,145.14489,7412
St Kilda,2,u,462500,S,09/09/2017,5,3182,1,-37.86277,144.98222,13240
St Kilda,2,u,711000,S,09/09/2017,5,3182,0,-37.87085,144.98228,13240
St Kilda,2,u,,SN,09/09/2017,5,3182,1,-37.85996,144.98904,13240
St Kilda,2,u,630000,SP,09/09/2017,5,3182,1,-37.86244,144.9832,13240
Strathmore,3,u,815000,S,09/09/2017,8.2,3041,2,-37.7295,144.92131,3284
Sunbury,4,h,520000,S,09/09/2017,31.7,3429,1,-37.57873,144.71996,14092
Sunbury,3,h,388000,S,09/09/2017,31.7,3429,0,-37.57281,144.70015,14092
Sunbury,3,h,493000,S,09/09/2017,31.7,3429,,-37.58562,144.71581,14092
Sunbury,2,h,510000,S,09/09/2017,31.7,3429,2,-37.59024,144.72631,14092
Sunbury,3,h,498500,S,09/09/2017,31.7,3429,2,-37.57367,144.71842,14092
Sunbury,5,h,,VB,09/09/2017,31.7,3429,4,-37.56582,144.69784,14092
Sunshine,2,h,,SN,09/09/2017,10.5,3020,,-37.78963,144.84449,3755
Sunshine,3,h,680000,VB,09/09/2017,10.5,3020,,,,3755
Sunshine North,3,h,770000,S,09/09/2017,10.5,3020,2,-37.77388,144.84369,4217
Sunshine North,2,u,355000,S,09/09/2017,10.5,3020,,,,4217
Sunshine West,3,h,,SN,09/09/2017,10.5,3020,1,-37.78519,144.81294,6763
Surrey Hills,3,h,1571000,S,09/09/2017,10.2,3127,1,-37.8301,145.09513,5457
Surrey Hills,4,h,,VB,09/09/2017,10.2,3127,2,-37.83255,145.08996,5457
Surrey Hills,5,h,3625000,S,09/09/2017,10.2,3127,2,-37.82191,145.09212,5457
Surrey Hills,4,h,1815000,S,09/09/2017,10.2,3127,3,-37.8236,145.08984,5457
Surrey Hills,3,h,,S,09/09/2017,10.2,3127,2,-37.82762,145.0874,5457
Surrey Hills,5,h,,VB,09/09/2017,10.2,3127,1,-37.81734,145.09868,5457
Sydenham,4,h,580000,S,09/09/2017,18,3037,3,-37.69779,144.75877,3640
Tarneit,4,h,,PI,09/09/2017,18.4,3029,2,-37.85109,144.66195,10160
Taylors Hill,4,h,840000,PI,09/09/2017,18,3037,8,-37.71578,144.76228,4242
Taylors Lakes,4,h,762000,S,09/09/2017,15.5,3038,4,-37.70734,144.78117,5336
Taylors Lakes,4,h,760000,S,09/09/2017,15.5,3038,,,,5336
Templestowe,3,t,1065000,S,09/09/2017,15.5,3106,2,-37.75559,145.14457,6202
Templestowe,2,u,,SP,09/09/2017,15.5,3106,,,,6202
Templestowe Lower,4,h,1585000,S,09/09/2017,12.4,3107,2,-37.76918,145.10445,5420
Thomastown,2,u,448000,SP,09/09/2017,15.3,3074,2,-37.67876,145.02349,7955
Thomastown,6,h,931000,S,09/09/2017,15.3,3074,3,-37.67522,145.01554,7955
Thomastown,2,u,467000,S,09/09/2017,15.3,3074,1,-37.67791,145.01933,7955
Thornbury,2,h,800000,S,09/09/2017,7,3071,1,-37.75618,145.02155,8870
Thornbury,4,h,1530000,PI,09/09/2017,7,3071,3,-37.75317,144.98427,8870
Thornbury,2,h,1545000,S,09/09/2017,7,3071,2,-37.75943,145.0158,8870
Thornbury,3,u,,VB,09/09/2017,7,3071,2,-37.76343,145.02096,8870
Toorak,5,h,,SP,09/09/2017,4.1,3142,2,-37.84173,145.02745,7217
Toorak,1,u,541000,SP,09/09/2017,4.1,3142,1,-37.84496,145.01092,7217
Toorak,2,u,551000,S,09/09/2017,4.1,3142,1,-37.84236,145.0184,7217
Toorak,3,u,,S,09/09/2017,4.1,3142,1,-37.84283,145.02214,7217
Toorak,1,u,425000,S,09/09/2017,4.1,3142,1,-37.84157,145.00469,7217
Truganina,3,u,,SN,09/09/2017,18.4,3029,1,-37.85278,144.73541,5811
Tullamarine,2,t,515000,S,09/09/2017,12.9,3043,,,,3296
Tullamarine,3,t,545000,S,09/09/2017,12.9,3043,1,-37.7082,144.88276,3296
Vermont,5,h,,SN,09/09/2017,17.2,3133,2,-37.83677,145.19931,4181
Vermont,2,u,580000,S,09/09/2017,17.2,3133,1,-37.83113,145.19515,4181
Vermont South,5,h,,SN,09/09/2017,17.2,3133,2,-37.84835,145.18511,4280
Wantirna,3,h,900000,S,09/09/2017,14.7,3152,4,-37.84318,145.22301,5424
Wantirna,4,h,925000,S,09/09/2017,14.7,3152,4,-37.85298,145.23935,5424
Wantirna South,6,h,1155000,S,09/09/2017,14.7,3152,3,-37.88153,145.23003,7082
Waterways,4,h,1232000,SP,09/09/2017,21.5,3195,2,-38.01345,145.1342,709
Watsonia,3,u,540000,S,09/09/2017,14.5,3087,1,-37.70748,145.08225,2329
Werribee,4,h,,PI,09/09/2017,14.7,3030,,,,16166
Werribee,3,h,471000,S,09/09/2017,14.7,3030,1,-37.89318,144.64149,16166
Werribee,3,h,595000,S,09/09/2017,14.7,3030,2,-37.89302,144.65938,16166
Werribee,4,h,621000,S,09/09/2017,14.7,3030,2,-37.89463,144.66857,16166
West Footscray,1,u,208000,S,09/09/2017,6.4,3012,1,-37.79644,144.86772,5058
West Footscray,2,u,360000,VB,09/09/2017,6.4,3012,1,-37.79596,144.86341,5058
West Melbourne,3,h,2430000,S,09/09/2017,3.1,3003,4,-37.80582,144.95165,2230
West Melbourne,4,h,1725000,S,09/09/2017,3.1,3003,2,-37.80793,144.95265,2230
Westmeadows,3,h,616000,S,09/09/2017,16.5,3049,3,-37.67332,144.9022,2474
Wheelers Hill,4,h,,PI,09/09/2017,16.7,3150,1,-37.91685,145.17456,7392
Williamstown,3,h,1080000,SP,09/09/2017,6.8,3016,,-37.85291,144.89391,6380
Williamstown,3,h,1470000,S,09/09/2017,6.8,3016,1,-37.85265,144.89376,6380
Williamstown,3,h,,PI,09/09/2017,6.8,3016,,-37.86916,144.90262,6380
Windsor,3,h,1400000,PI,09/09/2017,4.6,3181,2,-37.85459,144.99651,4380
Windsor,2,u,810000,S,09/09/2017,4.6,3181,1,-37.85556,144.99063,4380
Wollert,4,h,592000,S,09/09/2017,25.5,3750,,,,2940
Wollert,3,t,420000,S,09/09/2017,25.5,3750,2,-37.60949,145.0382,2940
Wollert,4,h,730000,PI,09/09/2017,25.5,3750,2,-37.61729,145.0238,2940
Yarraville,3,h,826000,SP,09/09/2017,6.3,3013,2,-37.82413,144.87513,6543
Yarraville,4,h,800000,VB,09/09/2017,6.3,3013,2,-37.8215,144.89614,6543
Yarraville,3,t,810000,PI,09/09/2017,6.3,3013,,,,6543
Yarraville,3,h,1100000,VB,09/09/2017,6.3,3013,0,-37.81284,144.89159,6543
Abbotsford,3,h,1830000,S,16/09/2017,3,3067,1,-37.80134,144.9956,4019
Aberfeldie,3,h,990000,VB,16/09/2017,7.5,3040,2,-37.75417,144.89002,1543
Aberfeldie,4,h,1510000,PI,16/09/2017,7.5,3040,2,-37.76157,144.89112,1543
Aberfeldie,4,h,1650000,SP,16/09/2017,7.5,3040,1,-37.7609,144.89886,1543
Airport West,3,u,650000,S,16/09/2017,10.4,3042,,,,3464
Albanvale,3,h,,SN,16/09/2017,14,3021,3,-37.74258,144.77202,1899
Albert Park,3,h,,PI,16/09/2017,3,3206,,-37.84487,144.95673,3280
Albert Park,3,h,1960000,S,16/09/2017,3,3206,,-37.84662,144.95675,3280
Albion,3,h,,SN,16/09/2017,10.5,3020,1,-37.78132,144.82377,2185
Albion,4,h,,PI,16/09/2017,10.5,3020,,,,2185
Altona,3,h,1248500,S,16/09/2017,11,3018,3,-37.87182,144.816,5301
Altona Meadows,4,h,835000,S,16/09/2017,15.5,3028,2,-37.8703,144.7567,7630
Altona North,3,h,1001000,S,16/09/2017,9.4,3025,2,-37.82872,144.84558,5132
Altona North,3,h,745000,S,16/09/2017,9.4,3025,1,-37.83298,144.86326,5132
Altona North,3,h,770000,S,16/09/2017,9.4,3025,2,-37.84476,144.8472,5132
Ardeer,3,h,,SN,16/09/2017,12.8,3022,,,,1281
Ardeer,3,t,605000,S,16/09/2017,12.8,3022,,-37.77798,144.80376,1281
Armadale,2,h,1669000,S,16/09/2017,6.3,3143,2,-37.85145,145.01785,4836
Armadale,4,h,6800000,VB,16/09/2017,6.3,3143,2,-37.85801,145.01383,4836
Armadale,3,t,1715000,SP,16/09/2017,6.3,3143,1,-37.86109,145.01994,4836
Armadale,3,h,1450000,VB,16/09/2017,6.3,3143,1,-37.8543,145.01583,4836
Armadale,3,h,1450000,VB,16/09/2017,6.3,3143,,-37.85335,145.01698,4836
Armadale,2,h,2000000,S,16/09/2017,6.3,3143,1,-37.85733,145.02359,4836
Ascot Vale,2,u,490000,VB,16/09/2017,4.3,3032,1,-37.7786,144.91405,6567
Ascot Vale,3,h,817000,S,16/09/2017,4.3,3032,,-37.77821,144.91222,6567
Ascot Vale,3,h,1100000,VB,16/09/2017,4.3,3032,2,-37.77928,144.90592,6567
Ascot Vale,3,t,940000,S,16/09/2017,4.3,3032,,,,6567
Ashburton,3,t,1230000,SP,16/09/2017,10.2,3147,2,-37.86998,145.07978,3052
Ashburton,3,h,1555000,S,16/09/2017,10.2,3147,4,-37.87,145.08803,3052
Ashwood,4,t,,PI,16/09/2017,10.2,3147,,,,2894
Aspendale,3,h,1300000,PI,16/09/2017,21.5,3195,2,-38.02094,145.09737,2824
Aspendale Gardens,3,h,870000,S,16/09/2017,21.5,3195,2,-38.02105,145.11982,2243
Avondale Heights,2,u,470000,S,16/09/2017,9.5,3034,1,-37.77091,144.86571,4502
Balaclava,4,h,1750000,S,16/09/2017,6.4,3183,2,-37.87404,144.9939,2952
Balaclava,3,u,621500,S,16/09/2017,6.4,3183,1,-37.86771,144.99477,2952
Balaclava,1,u,450000,SP,16/09/2017,6.4,3183,,,,2952
Balaclava,2,u,572500,S,16/09/2017,6.4,3183,1,-37.87151,144.99764,2952
Balaclava,2,u,,W,16/09/2017,6.4,3183,1,-37.86753,144.99552,2952
Balwyn,3,t,1325000,VB,16/09/2017,7.9,3103,2,-37.81391,145.08093,5682
Balwyn,4,h,2220000,S,16/09/2017,7.9,3103,6,-37.80286,145.06644,5682
Balwyn,6,h,2430000,SP,16/09/2017,7.9,3103,2,-37.80539,145.10424,5682
Balwyn,3,h,1520000,VB,16/09/2017,7.9,3103,,-37.80772,145.08168,5682
Balwyn,3,h,2730000,S,16/09/2017,7.9,3103,2,-37.80576,145.06979,5682
Balwyn North,4,t,,SP,16/09/2017,9.7,3104,,,,7809
Balwyn North,3,h,2350000,S,16/09/2017,9.7,3104,2,-37.80245,145.07963,7809
Balwyn North,2,u,905000,S,16/09/2017,9.7,3104,1,-37.79681,145.06903,7809
Beaumaris,5,h,3778000,S,16/09/2017,17.3,3193,4,-37.97775,145.02754,5366
Beaumaris,3,t,2030000,PI,16/09/2017,17.3,3193,2,-37.98667,145.02796,5366
Beaumaris,5,h,,SP,16/09/2017,17.3,3193,2,-37.97653,145.0487,5366
Bentleigh,4,h,,PI,16/09/2017,11.4,3204,2,-37.91888,145.04775,6795
Bentleigh,4,h,2210000,S,16/09/2017,11.4,3204,2,-37.92098,145.02422,6795
Bentleigh,4,h,1450000,PI,16/09/2017,11.4,3204,2,-37.93031,145.03816,6795
Bentleigh,4,t,1350000,S,16/09/2017,11.4,3204,,,,6795
Bentleigh,4,t,1665000,S,16/09/2017,11.4,3204,,-37.91186,145.02515,6795
Bentleigh,2,u,462250,SP,16/09/2017,11.4,3204,1,-37.93134,145.03454,6795
Bentleigh East,3,h,1150000,VB,16/09/2017,13.8,3165,1,-37.92184,145.07696,10969
Bentleigh East,4,h,1505000,S,16/09/2017,13.8,3165,4,-37.93076,145.06028,10969
Bentleigh East,3,t,1220000,S,16/09/2017,13.8,3165,,,,10969
Bentleigh East,2,h,876000,S,16/09/2017,13.8,3165,1,-37.92355,145.07689,10969
Bentleigh East,3,h,,SP,16/09/2017,13.8,3165,2,-37.93702,145.07108,10969
Bentleigh East,4,h,1250000,VB,16/09/2017,13.8,3165,2,-37.92799,145.06435,10969
Bentleigh East,4,h,1520000,S,16/09/2017,13.8,3165,2,-37.90609,145.0551,10969
Bentleigh East,4,t,,S,16/09/2017,13.8,3165,,,,10969
Bentleigh East,4,t,1250000,VB,16/09/2017,13.8,3165,,,,10969
Bentleigh East,3,h,1070000,VB,16/09/2017,13.8,3165,3,-37.92041,145.07901,10969
Berwick,4,h,,S,16/09/2017,35.2,3806,2,-38.03362,145.33745,17093
Black Rock,2,u,822000,S,16/09/2017,17.3,3193,2,-37.97101,145.01504,2866
Blackburn,3,h,1225000,S,16/09/2017,13.4,3130,2,-37.83104,145.16291,5713
Blackburn,4,h,1760000,S,16/09/2017,13.4,3130,2,-37.82941,145.14232,5713
Blackburn,5,h,1900000,VB,16/09/2017,13.4,3130,2,-37.82665,145.1518,5713
Blackburn,4,h,1850000,VB,16/09/2017,13.4,3130,2,-37.82942,145.16714,5713
Blackburn,4,h,2380000,SP,16/09/2017,13.4,3130,2,-37.82758,145.15664,5713
Blackburn,3,h,1040000,VB,16/09/2017,13.4,3130,2,-37.82378,145.13778,5713
Blackburn North,3,h,,SN,16/09/2017,13.4,3130,2,-37.80483,145.15801,2867
Blackburn South,3,t,862500,S,16/09/2017,13.4,3130,2,-37.83541,145.15218,4387
Blackburn South,4,h,,PI,16/09/2017,13.4,3130,2,-37.8398,145.13957,4387
Blackburn South,4,h,1100000,S,16/09/2017,13.4,3130,2,-37.84307,145.13419,4387
Bonbeach,4,t,1830000,S,16/09/2017,27,3196,2,-38.06189,145.11766,2887
Boronia,3,h,700000,S,16/09/2017,25,3155,1,-37.86205,145.25333,9704
Boronia,3,h,800000,S,16/09/2017,25,3155,2,-37.87013,145.28594,9704
Boronia,3,h,,SN,16/09/2017,25,3155,1,-37.86252,145.26032,9704
Box Hill,3,h,1725000,PI,16/09/2017,10.9,3128,2,-37.82132,145.12891,4605
Braybrook,3,h,865000,S,16/09/2017,8.6,3019,1,-37.78008,144.84992,3589
Braybrook,2,h,,SN,16/09/2017,8.6,3019,2,-37.78313,144.85349,3589
Braybrook,3,h,840000,S,16/09/2017,8.6,3019,2,-37.78311,144.85331,3589
Brighton,3,h,1342000,S,16/09/2017,10.5,3186,3,-37.88879,144.99833,10579
Brighton,4,h,,S,16/09/2017,10.5,3186,2,-37.92392,144.99178,10579
Brighton,2,u,1105000,S,16/09/2017,10.5,3186,1,-37.92021,145.00378,10579
Brighton,4,h,,SP,16/09/2017,10.5,3186,2,-37.89977,144.99609,10579
Brighton,3,t,1475000,S,16/09/2017,10.5,3186,,-37.91113,145.00476,10579
Brighton,3,t,1250000,VB,16/09/2017,10.5,3186,2,-37.90911,144.98997,10579
Brighton,3,t,1815000,S,16/09/2017,10.5,3186,,,,10579
Brighton,3,t,1960000,PI,16/09/2017,10.5,3186,2,-37.91414,145.00527,10579
Brighton,3,h,,SN,16/09/2017,10.5,3186,1,-37.88916,144.99638,10579
Brighton,4,h,2410000,S,16/09/2017,10.5,3186,4,-37.90192,145.00094,10579
Brighton,5,h,,S,16/09/2017,10.5,3186,2,-37.92902,144.99958,10579
Brighton,3,u,982500,SP,16/09/2017,10.5,3186,,,,10579
Brighton,3,u,1800000,S,16/09/2017,10.5,3186,1,-37.90871,144.9891,10579
Brunswick,2,h,911000,SP,16/09/2017,5.2,3056,1,-37.7697,144.96866,11918
Brunswick,1,u,435000,SP,16/09/2017,5.2,3056,,,,11918
Brunswick,2,t,640000,S,16/09/2017,5.2,3056,1,-37.77761,144.96832,11918
Brunswick,3,t,1030000,SP,16/09/2017,5.2,3056,1,-37.7762,144.9544,11918
Brunswick,1,u,377000,S,16/09/2017,5.2,3056,1,-37.75744,144.95979,11918
Brunswick,2,u,495000,SP,16/09/2017,5.2,3056,1,-37.75675,144.96753,11918
Brunswick,4,h,1820000,PI,16/09/2017,5.2,3056,2,-37.75792,144.97218,11918
Brunswick,2,u,697000,SP,16/09/2017,5.2,3056,1,-37.77683,144.95206,11918
Brunswick,1,u,170000,VB,16/09/2017,5.2,3056,0,-37.77685,144.95188,11918
Brunswick,3,h,1320000,S,16/09/2017,5.2,3056,2,-37.76896,144.96762,11918
Brunswick,2,u,569000,S,16/09/2017,5.2,3056,,-37.76409,144.9639,11918
Brunswick,2,u,513000,S,16/09/2017,5.2,3056,1,-37.7732,144.95099,11918
Brunswick,3,t,,SP,16/09/2017,5.2,3056,,,,11918
Brunswick East,2,t,687500,S,16/09/2017,4,3057,,,,5533
Brunswick East,3,t,,SN,16/09/2017,4,3057,,,,5533
Brunswick East,2,h,1265000,S,16/09/2017,4,3057,3,-37.76766,144.97638,5533
Brunswick East,2,h,950000,S,16/09/2017,4,3057,1,-37.75995,144.97413,5533
Brunswick East,2,u,,SP,16/09/2017,4,3057,1,-37.77173,144.97185,5533
Brunswick East,5,h,,S,16/09/2017,4,3057,2,-37.76842,144.97609,5533
Brunswick West,2,u,395000,PI,16/09/2017,5.2,3055,1,-37.7583,144.94068,7082
Brunswick West,3,h,,SP,16/09/2017,5.2,3055,0,-37.76333,144.94309,7082
Brunswick West,2,h,465000,VB,16/09/2017,5.2,3055,1,-37.75433,144.93853,7082
Brunswick West,2,u,,SP,16/09/2017,5.2,3055,1,-37.75824,144.93999,7082
Bulleen,4,h,1330000,S,16/09/2017,10.8,3105,1,-37.76351,145.08643,4480
Bulleen,4,h,1225000,VB,16/09/2017,10.8,3105,2,-37.77592,145.09714,4480
Bundoora,5,h,,SP,16/09/2017,12.1,3083,2,-37.69882,145.05163,10175
Bundoora,3,h,,PI,16/09/2017,12.1,3083,2,-37.69776,145.0464,10175
Bundoora,5,h,1505000,S,16/09/2017,12.1,3083,2,-37.68591,145.07825,10175
