Suburb,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Propertycount
Southbank,2,u,530000,VB,Greg,04/06/2016,1.2,3006,2,1,1,0,84,2003,Melbourne,8400
Southbank,2,u,650000,VB,Marshall,06/08/2016,1.2,3006,2,2,1,0,110,2000,Melbourne,8400
Southbank,4,u,990000,S,Ray,07/05/2016,1.2,3006,4,3,1,0,172,1995,Melbourne,8400
Southbank,2,u,623000,S,Cayzer,07/05/2016,1.2,3006,2,1,1,0,,1995,Melbourne,8400
Southbank,2,u,592500,S,Ray,07/05/2016,1.2,3006,2,2,1,0,100,2000,Melbourne,8400
Southbank,2,u,600000,S,Greg,07/11/2016,1.2,3006,2,2,1,0,99,1995,Melbourne,8400
Southbank,2,u,485000,PI,Dingle,10/09/2016,1.2,3006,2,1,1,2121,,2013,Melbourne,8400
Southbank,1,u,455000,S,Greg,11/02/2017,1.2,3006,1,1,0,760,70,2007,Melbourne,8400
Southbank,2,u,569000,S,MICM,11/03/2017,1.2,3006,2,2,1,3878,,2012,Melbourne,8400
Southbank,3,h,1220000,S,Greg,12/11/2016,1.2,3006,3,1,1,0,,,Melbourne,8400
Southbank,4,u,1250000,S,Kay,12/11/2016,1.2,3006,4,3,1,0,176,2000,Melbourne,8400
Southbank,2,u,430000,PI,Dingle,12/11/2016,1.2,3006,2,2,0,2295,,2014,Melbourne,8400
Southbank,1,u,480000,VB,Greg,14/05/2016,1.2,3006,1,1,1,3878,,2012,Melbourne,8400
Southbank,1,u,425000,VB,Greg,16/04/2016,1.2,3006,1,1,1,0,57,2004,Melbourne,8400
Southbank,2,h,815000,SP,Cayzer,16/07/2016,1.2,3006,2,1,0,0,,,Melbourne,8400
Southbank,3,u,740000,VB,Greg,16/07/2016,1.2,3006,3,2,1,0,105,1994,Port Phillip,8400
Southbank,2,u,580000,VB,Whiting,18/03/2017,1.2,3006,2,1,1,0,,2010,Melbourne,8400
Southbank,3,h,700000,VB,Cayzer,18/06/2016,1.2,3006,3,1,0,199,,1947,Melbourne,8400
Southbank,2,u,660000,S,RT,19/11/2016,1.2,3006,2,1,1,0,77,2000,Melbourne,8400
Southbank,2,u,622500,S,hockingstuart,22/05/2016,1.2,3006,2,2,1,2955,67,2013,Melbourne,8400
Southbank,2,u,690000,S,Greg,23/04/2016,1.2,3006,2,3,1,0,,2013,Melbourne,8400
Southbank,2,u,800000,PI,Marshall,24/09/2016,1.2,3006,2,2,2,0,73,2014,Melbourne,8400
Southbank,2,u,540000,S,Dingle,24/09/2016,1.2,3006,2,2,1,0,93,1994,Melbourne,8400
Southbank,1,u,370000,VB,Dingle,30/07/2016,1.2,3006,1,1,1,546,51,2000,Melbourne,8400
Southbank,3,u,720000,VB,VICPROP,30/07/2016,1.2,3006,3,2,1,0,112,,Melbourne,8400
Spotswood,3,h,1040000,S,hockingstuart,03/09/2016,7.7,3015,3,1,3,690,,1950,Hobsons Bay,1223
Spotswood,3,h,855000,S,RT,06/08/2016,7.7,3015,3,1,1,326,112,1991,Hobsons Bay,1223
Spotswood,2,h,832500,S,Jas,07/05/2016,7.7,3015,2,1,2,562,116,1950,Hobsons Bay,1223
Spotswood,2,h,850000,S,Jas,08/10/2016,7.7,3015,2,1,2,502,104,1950,Hobsons Bay,1223
Spotswood,3,h,1080000,S,Jas,10/09/2016,7.7,3015,3,1,2,472,95,1950,Hobsons Bay,1223
Spotswood,4,h,1170000,VB,Jas,10/12/2016,7.7,3015,4,2,2,489,,,Hobsons Bay,1223
Spotswood,3,h,927000,S,Williams,12/06/2016,7.7,3015,3,1,0,274,131,1910,Hobsons Bay,1223
Spotswood,4,h,850000,VB,RT,12/11/2016,7.7,3015,4,2,0,389,158,1990,Hobsons Bay,1223
Spotswood,3,h,831000,S,Biggin,16/04/2016,7.7,3015,3,1,0,353,109,1890,Hobsons Bay,1223
Spotswood,3,h,835000,S,Williams,17/09/2016,7.7,3015,2,1,3,459,,,Hobsons Bay,1223
Spotswood,4,t,840000,S,Jas,17/09/2016,7.7,3015,3,3,2,278,277,2015,Hobsons Bay,1223
Spotswood,4,h,1315000,S,hockingstuart,18/06/2016,7.7,3015,4,2,3,830,134,1920,Hobsons Bay,1223
Spotswood,3,h,1035000,S,Jas,19/11/2016,7.7,3015,3,1,2,675,,,Hobsons Bay,1223
Spotswood,4,h,1161000,S,Williams,25/02/2017,7.7,3015,4,2,5,742,236,2000,Hobsons Bay,1223
Spotswood,3,h,775000,S,McGrath,25/02/2017,7.7,3015,3,1,1,435,,,Hobsons Bay,1223
Spotswood,3,h,1016000,SP,Jas,26/07/2016,7.7,3015,3,1,1,320,134,1940,Hobsons Bay,1223
Spotswood,3,h,690000,S,Biggin,27/06/2016,7.7,3015,4,1,2,532,518,1965,Hobsons Bay,1223
Spotswood,3,h,1070000,S,Village,27/11/2016,7.7,3015,2,1,2,526,127,1950,Hobsons Bay,1223
Spotswood,4,h,871500,PI,Jas,28/08/2016,7.7,3015,4,2,0,389,158,1990,Hobsons Bay,1223
St Kilda,2,u,509000,S,hockingstuart,03/09/2016,6.1,3182,2,1,1,0,,,Port Phillip,13240
St Kilda,1,u,380000,PI,McGrath,03/09/2016,6.1,3182,1,1,1,0,50,1960,Port Phillip,13240
St Kilda,2,u,430000,S,Woodards,03/12/2016,6.1,3182,2,1,1,0,71,1970,Port Phillip,13240
St Kilda,2,u,640000,S,hockingstuart,03/12/2016,6.1,3182,2,1,1,1055,,,Port Phillip,13240
St Kilda,2,u,602000,S,Wilson,03/12/2016,6.1,3182,2,1,0,0,66,1930,Port Phillip,13240
St Kilda,2,u,575000,SP,hockingstuart,03/12/2016,6.1,3182,2,1,1,0,75,1970,Port Phillip,13240
St Kilda,2,u,495000,PI,Buxton,04/03/2017,6.1,3182,2,1,1,0,74,1970,Port Phillip,13240
St Kilda,5,h,2000000,VB,Wilson,04/03/2017,6.1,3182,5,2,2,436,,1910,Port Phillip,13240
St Kilda,2,u,500000,S,Wilson,04/03/2017,6.1,3182,2,1,1,5530,70,2001,Port Phillip,13240
St Kilda,2,u,530000,PI,Buxton,04/03/2017,6.1,3182,2,1,1,6186,,,Port Phillip,13240
St Kilda,3,h,1891000,S,Marshall,04/03/2017,6.1,3182,3,2,3,384,123,1915,Port Phillip,13240
St Kilda,4,h,2000000,VB,Gary,04/03/2017,6.1,3182,4,2,3,420,160,1910,Port Phillip,13240
St Kilda,4,h,2220000,S,hockingstuart,04/03/2017,6.1,3182,4,2,2,402,,1914,Port Phillip,13240
St Kilda,3,u,1500000,VB,Castran,04/03/2017,6.1,3182,3,1,1,1669,176,1920,Port Phillip,13240
St Kilda,4,h,2455000,S,Frank,04/03/2017,6.1,3182,4,1,1,300,,,Port Phillip,13240
St Kilda,3,h,2000000,VB,Wilson,04/03/2017,6.1,3182,3,2,2,176,192,1880,Port Phillip,13240
St Kilda,1,u,500000,SP,Biggin,04/03/2017,6.1,3182,1,1,1,2335,58,2002,Port Phillip,13240
St Kilda,2,u,685000,S,Greg,04/03/2017,6.1,3182,2,2,2,0,102,1999,Port Phillip,13240
St Kilda,1,u,380000,S,Whiting,04/06/2016,6.1,3182,1,1,1,2879,49,1967,Port Phillip,13240
St Kilda,2,u,465000,S,Marshall,04/06/2016,6.1,3182,2,1,1,0,,1960,Port Phillip,13240
St Kilda,3,u,616000,S,Pride,04/06/2016,6.1,3182,2,2,2,0,115,1995,Port Phillip,13240
St Kilda,2,h,875000,S,Noel,06/08/2016,6.1,3182,2,1,0,94,,,Port Phillip,13240
St Kilda,3,u,610000,S,hockingstuart,07/05/2016,6.1,3182,3,1,2,7170,,,Port Phillip,13240
St Kilda,1,u,400000,VB,Gary,07/05/2016,6.1,3182,1,1,1,0,53,1998,Port Phillip,13240
St Kilda,1,u,450000,SP,McGrath,07/05/2016,6.1,3182,1,1,1,0,,,Port Phillip,13240
St Kilda,1,u,451000,S,McGrath,07/11/2016,6.1,3182,1,1,1,0,41,2009,Port Phillip,13240
St Kilda,3,t,1400000,VB,McGrath,07/11/2016,6.1,3182,3,2,2,128,183,2002,Port Phillip,13240
St Kilda,2,u,455000,S,Domain,07/11/2016,6.1,3182,2,1,1,0,,,Port Phillip,13240
St Kilda,2,u,487500,S,Pride,08/10/2016,6.1,3182,2,1,2,1676,,,Port Phillip,13240
St Kilda,1,u,459000,SP,Gary,08/10/2016,6.1,3182,1,1,1,0,59,1995,Port Phillip,13240
St Kilda,1,u,395000,SP,Buxton,10/09/2016,6.1,3182,1,1,1,1286,,1975,Port Phillip,13240
St Kilda,2,u,560000,S,Rodney,10/09/2016,6.1,3182,2,1,2,1676,,,Port Phillip,13240
St Kilda,2,u,520000,PI,Marshall,10/09/2016,6.1,3182,2,1,1,1034,55,1950,Port Phillip,13240
St Kilda,3,h,2720000,S,Marshall,10/09/2016,6.1,3182,3,2,0,367,,1868,Port Phillip,13240
St Kilda,2,u,542500,PI,McGrath,10/09/2016,6.1,3182,2,1,1,0,,,Port Phillip,13240
St Kilda,1,u,370500,S,hockingstuart,10/12/2016,6.1,3182,1,1,1,0,46,1960,Port Phillip,13240
St Kilda,5,h,5046000,S,Abercromby's,10/12/2016,6.1,3182,5,3,3,1294,378,1884,Port Phillip,13240
St Kilda,1,u,385000,PI,hockingstuart,10/12/2016,6.1,3182,1,1,1,0,53,2005,Port Phillip,13240
St Kilda,3,h,1900000,S,Pride,10/12/2016,6.1,3182,3,2,2,289,122,1979,Port Phillip,13240
St Kilda,1,u,475000,SP,Buxton,11/02/2017,6.1,3182,1,1,1,0,,,Port Phillip,13240
St Kilda,2,u,390000,VB,Buxton,11/02/2017,6.1,3182,2,1,1,0,73,2000,Port Phillip,13240
St Kilda,1,u,500000,VB,Buxton,11/02/2017,6.1,3182,1,1,1,0,57,2001,Port Phillip,13240
St Kilda,2,u,571000,S,Whiting,12/06/2016,6.1,3182,2,1,1,7458,,,Port Phillip,13240
St Kilda,2,u,690000,VB,hockingstuart,12/06/2016,6.1,3182,2,1,0,0,100,,Port Phillip,13240
St Kilda,1,u,430000,SP,Buxton,12/11/2016,6.1,3182,1,1,1,1409,63,2000,Port Phillip,13240
St Kilda,1,u,420000,SP,Wilson,12/11/2016,6.1,3182,1,1,0,954,,1945,Port Phillip,13240
St Kilda,1,u,392000,S,hockingstuart,12/11/2016,6.1,3182,1,1,1,0,43,2002,Port Phillip,13240
St Kilda,4,h,1900000,PI,Wilson,12/11/2016,6.1,3182,4,2,2,507,202,1890,Port Phillip,13240
St Kilda,2,u,570000,S,Pride,12/11/2016,6.1,3182,2,1,1,628,,1960,Port Phillip,13240
St Kilda,2,u,540000,SP,McGrath,13/08/2016,6.1,3182,2,1,1,0,70,2003,Port Phillip,13240
St Kilda,2,u,475000,SP,McGrath,13/08/2016,6.1,3182,2,1,1,0,83,1970,Port Phillip,13240
St Kilda,1,u,335000,SP,Wilson,13/08/2016,6.1,3182,1,1,0,0,,2013,Port Phillip,13240
St Kilda,2,u,570000,PI,Buxton,14/05/2016,6.1,3182,2,2,1,0,70,2000,Port Phillip,13240
St Kilda,2,u,561000,S,hockingstuart,14/05/2016,6.1,3182,2,1,1,0,,,Port Phillip,13240
St Kilda,2,u,400000,PI,Biggin,14/05/2016,6.1,3182,2,1,1,0,65,1970,Port Phillip,13240
St Kilda,2,h,1220000,S,Jellis,14/05/2016,6.1,3182,2,1,1,208,,,Port Phillip,13240
St Kilda,3,h,920000,PI,Marshall,15/10/2016,6.1,3182,3,2,2,124,134,2000,Port Phillip,13240
St Kilda,1,u,330000,SA,hockingstuart,15/10/2016,6.1,3182,1,1,1,653,,,Port Phillip,13240
St Kilda,2,u,503500,S,Buxton,16/04/2016,6.1,3182,2,1,1,683,72,1940,Port Phillip,13240
St Kilda,2,u,580000,PI,McGrath,16/04/2016,6.1,3182,2,1,0,0,95,1930,Port Phillip,13240
St Kilda,1,u,360000,S,McGrath,16/07/2016,6.1,3182,1,1,1,0,,,Port Phillip,13240
St Kilda,1,u,320000,VB,LITTLE,16/07/2016,6.1,3182,1,2,1,0,,2013,Port Phillip,13240
St Kilda,3,t,1295000,S,Rodney,16/07/2016,6.1,3182,3,2,2,0,200,2000,Port Phillip,13240
St Kilda,2,u,481000,S,Gary,16/07/2016,6.1,3182,2,1,1,0,61,1966,Port Phillip,13240
St Kilda,3,h,1120000,PI,hockingstuart,18/03/2017,6.1,3182,3,2,2,1039,133,2006,Port Phillip,13240
St Kilda,1,u,400000,VB,Whiting,18/03/2017,6.1,3182,1,1,1,0,52,2012,Port Phillip,13240
St Kilda,2,u,582000,S,Gary,18/03/2017,6.1,3182,2,1,0,0,,1955,Port Phillip,13240
St Kilda,1,u,1210000,PI,Buxton,18/03/2017,6.1,3182,1,1,1,0,49,1970,Port Phillip,13240
St Kilda,1,u,366000,S,hockingstuart,18/03/2017,6.1,3182,1,1,0,0,,,Port Phillip,13240
St Kilda,2,h,808000,S,Biggin,18/03/2017,6.1,3182,2,1,0,124,,1908,Port Phillip,13240
St Kilda,2,h,1316000,S,Gary,18/03/2017,6.1,3182,2,1,0,215,,,Port Phillip,13240
St Kilda,2,u,640000,S,Gary,18/03/2017,6.1,3182,2,1,1,0,,,Port Phillip,13240
St Kilda,2,u,785000,PI,McGrath,18/06/2016,6.1,3182,2,2,2,0,98,2006,Port Phillip,13240
St Kilda,1,u,450000,SP,Buxton,18/06/2016,6.1,3182,1,1,1,0,61,2009,Port Phillip,13240
St Kilda,2,h,875000,S,hockingstuart,18/06/2016,6.1,3182,2,1,1,123,68,1900,Port Phillip,13240
St Kilda,2,u,650000,PI,Charlton,18/06/2016,6.1,3182,2,1,0,822,70,1930,Port Phillip,13240
St Kilda,2,u,431000,S,McGrath,18/06/2016,6.1,3182,2,1,1,0,71,1940,Port Phillip,13240
St Kilda,2,u,385000,VB,Harrington,18/06/2016,6.1,3182,2,1,1,0,46,1970,Port Phillip,13240
St Kilda,2,u,575000,S,Buxton,18/06/2016,6.1,3182,2,2,1,0,78,2013,Port Phillip,13240
St Kilda,2,u,757500,S,Gary,19/11/2016,6.1,3182,2,1,1,0,,,Port Phillip,13240
St Kilda,2,u,535000,PI,McGrath,19/11/2016,6.1,3182,2,1,1,0,,,Port Phillip,13240
St Kilda,2,u,610000,PI,hockingstuart,19/11/2016,6.1,3182,2,1,1,0,,,Port Phillip,13240
St Kilda,5,h,4400000,S,Marshall,19/11/2016,6.1,3182,5,4,4,657,312,1900,Port Phillip,13240
St Kilda,2,u,610000,S,Whiting,22/05/2016,6.1,3182,2,1,1,1211,,1970,Port Phillip,13240
St Kilda,1,u,420000,S,Cayzer,22/05/2016,6.1,3182,1,1,1,0,,,Port Phillip,13240
St Kilda,2,h,1250000,S,Marshall,22/08/2016,6.1,3182,2,1,4,147,,,Port Phillip,13240
St Kilda,1,u,360000,S,Gary,22/08/2016,6.1,3182,1,1,1,400,,,Port Phillip,13240
St Kilda,2,u,450000,VB,hockingstuart,22/08/2016,6.1,3182,2,1,1,841,,2006,Port Phillip,13240
St Kilda,2,u,535000,S,Greg,23/04/2016,6.1,3182,2,1,1,0,70,1930,Port Phillip,13240
St Kilda,2,h,1200500,S,hockingstuart,24/09/2016,6.1,3182,2,1,0,201,83,1915,Port Phillip,13240
St Kilda,2,u,565000,VB,Eview,24/09/2016,6.1,3182,2,2,1,0,76,2013,Port Phillip,13240
St Kilda,1,u,452000,S,RT,25/02/2017,6.1,3182,1,1,1,0,,,Port Phillip,13240
St Kilda,2,u,520000,PI,Whiting,25/02/2017,6.1,3182,2,1,1,1235,63,1980,Port Phillip,13240
St Kilda,2,u,482300,S,Kay,25/02/2017,6.1,3182,2,1,0,0,,,Port Phillip,13240
St Kilda,2,u,902000,S,Marshall,25/02/2017,6.1,3182,2,1,0,0,108,1920,Port Phillip,13240
St Kilda,3,u,1600000,PI,Kay,25/02/2017,6.1,3182,3,2,2,0,3,1850,Port Phillip,13240
St Kilda,2,h,1435000,SP,Marshall,25/02/2017,6.1,3182,2,1,1,225,,,Port Phillip,13240
St Kilda,2,u,750000,SP,Whiting,26/07/2016,6.1,3182,2,2,1,0,105,2009,Port Phillip,13240
St Kilda,2,h,1365000,S,Whiting,26/07/2016,6.1,3182,2,1,1,361,123,1910,Port Phillip,13240
St Kilda,4,h,1950000,S,hockingstuart,26/07/2016,6.1,3182,4,2,2,436,211,1880,Port Phillip,13240
St Kilda,2,u,470000,VB,Jas,26/07/2016,6.1,3182,2,1,1,0,,,Port Phillip,13240
St Kilda,3,h,1678000,S,McGrath,27/06/2016,6.1,3182,3,2,2,361,171,2016,Port Phillip,13240
St Kilda,2,u,400000,VB,McGrath,27/06/2016,6.1,3182,2,1,1,797,67,1970,Port Phillip,13240
St Kilda,2,u,500000,SP,Whiting,27/11/2016,6.1,3182,2,2,2,0,104,2000,Port Phillip,13240
St Kilda,4,h,4750000,PI,RT,27/11/2016,6.1,3182,4,3,5,648,,,Port Phillip,13240
St Kilda,2,u,760000,S,Woodards,27/11/2016,6.1,3182,2,1,0,0,95,1930,Port Phillip,13240
St Kilda,3,u,720000,SP,Wilson,27/11/2016,6.1,3182,3,1,1,0,,,Port Phillip,13240
St Kilda,1,u,461000,SP,McGrath,27/11/2016,6.1,3182,1,1,1,0,,,Port Phillip,13240
St Kilda,2,u,580000,PI,McGrath,27/11/2016,6.1,3182,2,1,1,1155,102,1995,Port Phillip,13240
St Kilda,2,u,700000,S,Whiting,28/05/2016,6.1,3182,2,1,1,0,,,Port Phillip,13240
St Kilda,2,u,430000,SP,Cayzer,28/05/2016,6.1,3182,2,1,1,0,63,2008,Port Phillip,13240
St Kilda,3,h,1030000,S,Jellis,28/05/2016,6.1,3182,3,1,1,292,,,Port Phillip,13240
St Kilda,2,u,1100000,S,Greg,28/05/2016,6.1,3182,2,1,2,1458,141,1920,Port Phillip,13240
St Kilda,3,h,1225000,S,McGrath,28/08/2016,6.1,3182,3,1,1,248,,2000,Port Phillip,13240
St Kilda,1,u,400000,S,Pride,28/08/2016,6.1,3182,1,1,1,0,,,Port Phillip,13240
St Kilda,1,u,435000,SP,Buxton,28/08/2016,6.1,3182,1,1,1,0,69,1995,Port Phillip,13240
St Kilda,2,u,648000,S,Noel,30/07/2016,6.1,3182,2,1,1,1208,,,Port Phillip,13240
St Kilda,1,u,354000,S,McGrath,30/07/2016,6.1,3182,1,1,1,1659,46,1960,Port Phillip,13240
St Kilda,2,u,550000,VB,Biggin,30/07/2016,6.1,3182,2,1,1,1357,,,Port Phillip,13240
St Kilda,1,u,475000,S,Gary,30/07/2016,6.1,3182,1,1,1,0,,,Port Phillip,13240
Strathmore,3,h,905000,S,Considine,03/09/2016,9.7,3041,3,2,2,662,,,Moonee Valley,3284
Strathmore,4,h,1052000,S,Considine,03/09/2016,9.7,3041,4,2,2,699,,,Moonee Valley,3284
Strathmore,4,h,1015000,S,Considine,06/08/2016,9.7,3041,3,2,1,794,,1970,Moonee Valley,3284
Strathmore,4,h,1265000,S,Brad,07/05/2016,9.7,3041,3,1,1,649,,1950,Moonee Valley,3284
Strathmore,3,h,1025000,S,Considine,07/05/2016,9.7,3041,3,2,1,654,180,1950,Moonee Valley,3284
Strathmore,3,h,1430000,S,Paul,07/05/2016,9.7,3041,3,1,1,694,158,1950,Moonee Valley,3284
Strathmore,3,h,1330000,S,Considine,10/09/2016,9.7,3041,3,2,1,606,159,1950,Moonee Valley,3284
Strathmore,3,h,1200000,S,Considine,10/09/2016,9.7,3041,3,2,2,1781,,,Moonee Valley,3284
Strathmore,2,h,1321000,S,Nelson,10/12/2016,9.7,3041,2,1,1,703,,,Moonee Valley,3284
Strathmore,4,h,1635000,S,Considine,11/02/2017,9.7,3041,4,2,3,0,297,1995,Moonee Valley,3284
Strathmore,3,h,1194000,S,Nelson,11/02/2017,9.7,3041,3,1,2,650,143,1930,Moonee Valley,3284
Strathmore,5,h,1440000,S,Barry,12/06/2016,9.7,3041,5,3,2,617,347,1990,Moonee Valley,3284
Strathmore,4,h,1300000,PI,Nelson,12/11/2016,9.7,3041,4,3,2,0,160,1970,Moonee Valley,3284
Strathmore,3,h,850000,VB,Considine,15/10/2016,9.7,3041,3,3,3,250,207,2016,Moonee Valley,3284
Strathmore,3,h,1150000,SP,Nelson,15/10/2016,9.7,3041,3,2,3,696,164,1950,Moonee Valley,3284
Strathmore,3,h,910000,S,Nelson,15/10/2016,9.7,3041,3,1,2,692,117,1960,Moonee Valley,3284
Strathmore,4,h,1430000,S,Nelson,16/04/2016,9.7,3041,4,2,1,607,224,1990,Moonee Valley,3284
Strathmore,5,h,915000,S,Brad,16/04/2016,9.7,3041,5,3,4,754,,,Moonee Valley,3284
Strathmore,3,h,622500,S,Barry,16/07/2016,9.7,3041,3,2,2,254,127,2004,Moonee Valley,3284
Strathmore,3,h,1500000,SP,McDonald,17/09/2016,9.7,3041,3,2,4,722,196,1950,Moonee Valley,3284
Strathmore,4,t,995000,SP,Nelson,18/03/2017,9.7,3041,4,3,1,260,,,Moonee Valley,3284
Strathmore,4,h,1280000,VB,Brad,18/03/2017,9.7,3041,4,2,2,689,25,1977,Moonee Valley,3284
Strathmore,5,h,1485000,S,Rendina,18/06/2016,9.7,3041,5,2,4,502,365,2012,Moonee Valley,3284
Strathmore,3,h,1080000,S,Considine,18/06/2016,9.7,3041,3,2,2,211,46,1980,Moonee Valley,3284
Strathmore,4,h,1715000,S,Paul,18/06/2016,9.7,3041,4,3,2,650,348,2001,Moonee Valley,3284
Strathmore,5,h,2650000,S,Brad,19/11/2016,9.7,3041,5,3,2,755,365,2009,Moonee Valley,3284
Strathmore,2,h,630000,S,Barry,22/05/2016,9.7,3041,3,2,1,378,106,2000,Moonee Valley,3284
Strathmore,3,h,1205000,SP,Nelson,23/04/2016,9.7,3041,3,1,2,650,,,Moonee Valley,3284
Strathmore,2,h,535000,S,Considine,23/04/2016,9.7,3041,2,1,1,151,,,Moonee Valley,3284
Strathmore,3,h,1075000,S,Nelson,24/09/2016,9.7,3041,3,2,1,752,,,Moonee Valley,3284
Strathmore,3,h,1000000,SP,Brad,25/02/2017,9.7,3041,3,1,2,697,,,Moonee Valley,3284
Strathmore,3,h,1400000,S,Nelson,26/07/2016,9.7,3041,4,1,2,656,,,Moonee Valley,3284
Strathmore,4,h,920000,VB,Pagan,27/06/2016,9.7,3041,4,1,1,390,,,Moonee Valley,3284
Strathmore,5,h,960000,VB,Nelson,27/06/2016,9.7,3041,5,3,2,387,,,Moonee Valley,3284
Strathmore,3,h,1160000,S,Barry,27/06/2016,9.7,3041,3,1,1,651,,,Moonee Valley,3284
Strathmore,4,h,1370000,S,Nelson,28/05/2016,9.7,3041,4,2,2,908,208,1960,Moonee Valley,3284
Strathmore,3,t,600000,PI,Nelson,28/08/2016,9.7,3041,4,3,2,717,,,Moonee Valley,3284
Strathmore,5,h,880000,VB,Nelson,30/07/2016,9.7,3041,5,3,2,387,,,Moonee Valley,3284
Strathmore,3,h,1285000,S,Nelson,30/07/2016,9.7,3041,3,2,2,616,,,Moonee Valley,3284
Sunshine,2,u,260000,PI,Douglas,03/09/2016,12.6,3020,2,1,1,79,,,Brimbank,3755
Sunshine,3,h,800000,PI,Barry,03/12/2016,12.6,3020,3,2,1,655,165,1940,Brimbank,3755
Sunshine,3,h,950000,S,GL,03/12/2016,12.6,3020,3,1,1,700,145,1960,Brimbank,3755
Sunshine,3,h,625000,S,Barry,03/12/2016,12.6,3020,3,1,1,203,,1950,Brimbank,3755
Sunshine,2,h,710000,S,Barry,03/12/2016,12.6,3020,2,1,0,457,,,Brimbank,3755
Sunshine,3,h,735000,S,Sweeney,04/03/2017,12.6,3020,3,1,2,539,,,Brimbank,3755
Sunshine,3,h,1001000,S,Jas,04/03/2017,12.6,3020,3,1,5,879,,,Brimbank,3755
Sunshine,3,h,780000,S,Sweeney,04/03/2017,12.6,3020,3,1,0,486,115,1943,Brimbank,3755
Sunshine,2,h,710000,S,S&L,04/03/2017,12.6,3020,2,1,2,619,,,Brimbank,3755
Sunshine,4,h,1350500,S,Bells,04/03/2017,12.6,3020,4,1,0,726,181,1940,Brimbank,3755
Sunshine,3,h,745000,SP,Biggin,04/03/2017,12.6,3020,3,1,2,518,122,1960,Brimbank,3755
Sunshine,2,h,490000,S,Sweeney,04/03/2017,12.6,3020,2,1,1,322,,,Brimbank,3755
Sunshine,4,h,700000,PI,Douglas,06/08/2016,12.6,3020,4,2,1,807,,,Brimbank,3755
Sunshine,5,h,895000,PI,Barry,07/05/2016,12.6,3020,4,2,2,690,,,Brimbank,3755
Sunshine,3,h,657500,S,Barry,07/05/2016,12.6,3020,3,1,1,513,116,1955,Brimbank,3755
Sunshine,4,h,1030000,S,Sweeney,07/05/2016,12.6,3020,4,2,2,803,309,2002,Brimbank,3755
Sunshine,3,h,460000,PI,Douglas,07/11/2016,12.6,3020,3,2,1,119,110,2009,Brimbank,3755
Sunshine,3,h,725000,SP,Melbourne,07/11/2016,12.6,3020,3,1,3,534,,,Brimbank,3755
Sunshine,3,h,620000,S,Douglas,07/11/2016,12.6,3020,3,1,1,376,,,Brimbank,3755
Sunshine,3,h,460000,S,Douglas,07/11/2016,12.6,3020,3,1,1,306,,,Brimbank,3755
Sunshine,2,u,470000,S,Barry,07/11/2016,12.6,3020,2,1,1,234,,,Brimbank,3755
Sunshine,3,h,910000,S,Trimson,07/11/2016,12.6,3020,3,1,1,725,,,Brimbank,3755
Sunshine,3,h,702000,S,Douglas,10/09/2016,12.6,3020,3,1,1,542,,1950,Brimbank,3755
Sunshine,3,h,580000,S,GL,10/09/2016,12.6,3020,3,1,1,469,,,Brimbank,3755
Sunshine,3,u,490000,S,Barry,10/12/2016,12.6,3020,3,1,1,301,115,1950,Brimbank,3755
Sunshine,4,h,890000,S,Sweeney,12/11/2016,12.6,3020,4,1,2,668,127,1930,Brimbank,3755
Sunshine,3,h,675000,S,Bells,13/08/2016,12.6,3020,3,1,1,500,,,Brimbank,3755
Sunshine,2,h,425000,S,Barry,14/05/2016,12.6,3020,2,1,1,225,80,2000,Brimbank,3755
Sunshine,3,h,715000,S,YPA,14/05/2016,12.6,3020,3,1,2,558,104,1925,Brimbank,3755
Sunshine,3,h,816000,S,Douglas,15/10/2016,12.6,3020,3,1,1,511,113,1958,Brimbank,3755
Sunshine,2,h,825000,S,Bells,15/10/2016,12.6,3020,2,1,3,580,,,Brimbank,3755
Sunshine,3,h,950000,SP,Jas,15/10/2016,12.6,3020,3,1,4,704,,,Brimbank,3755
Sunshine,2,u,425500,SP,Barry,15/10/2016,12.6,3020,2,1,0,153,72,1970,Brimbank,3755
Sunshine,3,h,735000,PI,hockingstuart,15/10/2016,12.6,3020,3,1,3,435,,,Brimbank,3755
Sunshine,3,h,595000,S,Douglas,15/10/2016,12.6,3020,3,1,1,36,,,Brimbank,3755
Sunshine,3,h,735000,S,Bells,15/10/2016,12.6,3020,3,1,1,490,,,Brimbank,3755
Sunshine,3,h,610000,S,Barry,16/04/2016,12.6,3020,3,1,0,705,118,1965,Brimbank,3755
Sunshine,3,h,600000,S,Sweeney,16/04/2016,12.6,3020,3,1,1,0,126,1950,Brimbank,3755
Sunshine,3,h,595999,SP,Sweeney,16/07/2016,12.6,3020,3,1,1,750,,,Brimbank,3755
Sunshine,2,h,591000,S,Bells,16/07/2016,12.6,3020,2,1,0,210,,,Brimbank,3755
Sunshine,3,h,590000,S,Douglas,16/07/2016,12.6,3020,3,1,1,438,,,Brimbank,3755
Sunshine,4,h,691000,S,Stockdale,16/07/2016,12.6,3020,4,1,1,521,,,Brimbank,3755
Sunshine,3,h,701000,S,Barry,16/07/2016,12.6,3020,3,1,1,550,,,Brimbank,3755
